road_segment,datetime,travel_time
0,2019-12-12 05:08:01,2.277227722772277
0,2019-12-05 05:08:08,2.3154362416107377
0,2019-12-03 05:08:13,2.0972644376899696
0,2019-12-17 05:08:31,2.2549019607843137
0,2019-12-26 05:09:30,2.3469387755102042
0,2019-12-10 05:09:43,2.047477744807121
0,2019-12-06 05:09:47,1.8302387267904507
0,2019-12-29 05:09:48,2.1630094043887147
0,2019-12-17 05:10:04,2.233009708737864
0,2019-12-13 05:10:08,2.0972644376899696
0,2019-12-06 05:10:25,2.2475570032573287
0,2019-12-23 05:10:37,2.2475570032573287
0,2019-12-22 05:10:43,2.2044728434504792
0,2019-12-31 05:11:10,2.379310344827586
0,2019-12-27 05:11:18,2.4468085106382977
0,2019-12-23 05:11:26,2.149532710280374
0,2019-12-12 05:11:36,2.262295081967213
0,2019-12-15 05:11:46,1.8302387267904507
0,2019-12-02 05:12:12,1.9546742209631727
0,2019-12-08 05:12:15,2.183544303797468
0,2019-12-17 05:12:22,2.123076923076923
0,2019-12-01 05:12:29,2.0414201183431953
0,2019-12-20 05:13:07,2.4731182795698925
0,2019-12-26 05:13:19,1.5610859728506785
0,2019-12-03 05:13:34,2.4820143884892083
0,2019-12-11 05:13:36,2.065868263473054
0,2019-12-10 05:14:33,2.323232323232323
0,2019-12-11 05:14:53,2.3
0,2019-12-20 05:15:01,2.5842696629213484
0,2019-12-15 05:15:17,2.2697368421052633
0,2019-12-05 05:15:32,2.1630094043887147
0,2019-12-19 05:15:44,2.379310344827586
0,2019-12-05 05:15:52,2.1428571428571423
0,2019-12-11 05:16:18,2.0353982300884956
0,2019-12-20 05:16:25,2.307692307692308
0,2019-12-11 05:16:38,2.1100917431192654
0,2019-12-31 05:17:04,2.5182481751824817
0,2019-12-04 05:17:07,2.3
0,2019-12-04 05:17:29,2.1904761904761902
0,2019-12-05 05:17:59,2.176656151419558
0,2019-12-06 05:18:21,2.323232323232323
0,2019-12-08 05:18:44,2.197452229299363
0,2019-12-30 05:18:48,2.3549488054607504
0,2019-12-11 05:19:02,2.2475570032573287
0,2019-12-08 05:19:04,2.3469387755102042
0,2019-12-02 05:19:09,2.1296296296296293
0,2019-12-20 05:19:20,2.96137339055794
0,2019-12-06 05:20:38,2.1904761904761902
0,2019-12-16 05:21:20,2.4642857142857144
0,2019-12-11 05:21:46,2.421052631578947
0,2019-12-11 05:22:00,2.4642857142857144
0,2019-12-26 05:22:04,2.011661807580175
0,2019-12-22 05:22:08,2.323232323232323
0,2019-12-05 05:22:15,2.6848249027237356
0,2019-12-08 05:22:20,2.103658536585366
0,2019-12-16 05:22:25,2.1100917431192654
0,2019-12-29 05:22:32,2.64367816091954
0,2019-12-05 05:23:00,2.183544303797468
0,2019-12-12 05:23:07,2.176656151419558
0,2019-12-16 05:23:20,2.1698113207547167
0,2019-12-11 05:23:23,2.363013698630137
0,2019-12-18 05:23:28,2.379310344827586
0,2019-12-20 05:23:49,2.536764705882353
0,2019-12-13 05:23:57,2.379310344827586
0,2019-12-27 05:24:06,2.1362229102167185
0,2019-12-18 05:24:12,2.323232323232323
0,2019-12-10 05:24:26,2.0845921450151055
0,2019-12-09 05:24:29,2.3875432525951554
0,2019-12-18 05:24:29,2.3
0,2019-12-05 05:24:47,1.8598382749326143
0,2019-12-26 05:25:02,2.0175438596491224
0,2019-12-06 05:25:18,2.307692307692308
0,2019-12-11 05:25:22,2.225806451612903
0,2019-12-18 05:25:44,2.1296296296296293
0,2019-12-25 05:26:11,2.225806451612903
0,2019-12-31 05:26:54,1.9602272727272723
0,2019-12-06 05:27:03,1.938202247191011
0,2019-12-18 05:27:18,2.2549019607843137
0,2019-12-21 05:27:32,2.176656151419558
0,2019-12-03 05:27:57,2.2475570032573287
0,2019-12-21 05:28:27,2.2923588039867107
0,2019-12-23 05:28:33,2.233009708737864
0,2019-12-09 05:28:58,2.2186495176848875
0,2019-12-27 05:29:14,2.3549488054607504
0,2019-12-04 05:29:15,1.8399999999999999
0,2019-12-15 05:29:15,2.4820143884892083
0,2019-12-18 05:29:16,2.2923588039867107
0,2019-12-30 05:29:26,1.906077348066298
0,2019-12-11 05:29:42,2.379310344827586
0,2019-12-23 05:29:57,2.2847682119205297
0,2019-12-17 05:30:05,2.0720720720720722
0,2019-12-08 05:30:19,2.4468085106382977
0,2019-12-20 05:30:34,2.412587412587412
0,2019-12-23 05:30:39,2.2847682119205297
0,2019-12-05 05:30:46,2.2475570032573287
0,2019-12-10 05:30:47,2.3310810810810807
0,2019-12-17 05:30:55,2.225806451612903
0,2019-12-25 05:30:55,2.233009708737864
0,2019-12-16 05:31:14,1.9273743016759777
0,2019-12-10 05:31:25,2.262295081967213
0,2019-12-01 05:31:57,2.3
0,2019-12-12 05:32:14,2.421052631578947
0,2019-12-16 05:32:23,2.4820143884892083
0,2019-12-20 05:33:04,2.3549488054607504
0,2019-12-03 05:33:08,2.3549488054607504
0,2019-12-18 05:33:21,2.2923588039867107
0,2019-12-05 05:33:28,2.0845921450151055
0,2019-12-08 05:33:31,2.1428571428571423
0,2019-12-05 05:33:36,1.9166666666666665
0,2019-12-05 05:33:38,2.176656151419558
0,2019-12-23 05:34:16,2.3389830508474576
0,2019-12-22 05:34:37,2.3549488054607504
0,2019-12-04 05:35:40,2.225806451612903
0,2019-12-10 05:36:20,2.116564417177914
0,2019-12-23 05:36:56,2.197452229299363
0,2019-12-10 05:37:52,2.1100917431192654
0,2019-12-09 05:37:55,2.3711340206185567
0,2019-12-05 05:38:15,2.5
0,2019-12-11 05:38:29,1.9658119658119657
0,2019-12-19 05:38:32,1.9602272727272723
0,2019-12-05 05:38:41,2.24025974025974
0,2019-12-25 05:39:26,2.277227722772277
0,2019-12-03 05:39:31,2.0845921450151055
0,2019-12-03 05:40:16,2.2847682119205297
0,2019-12-18 05:40:18,2.3310810810810807
0,2019-12-03 05:40:24,2.5939849624060147
0,2019-12-17 05:41:16,2.2475570032573287
0,2019-12-18 05:41:36,2.412587412587412
0,2019-12-24 05:41:37,2.24025974025974
0,2019-12-24 05:42:21,2.1698113207547167
0,2019-12-18 05:42:28,2.0535714285714284
0,2019-12-22 05:42:32,2.6953124999999996
0,2019-12-02 05:43:09,2.277227722772277
0,2019-12-09 05:43:16,2.2475570032573287
0,2019-12-06 05:43:34,2.0720720720720722
0,2019-12-29 05:43:41,2.3
0,2019-12-05 05:43:50,2.412587412587412
0,2019-12-02 05:43:57,2.15625
0,2019-12-13 05:44:32,2.1428571428571423
0,2019-12-03 05:44:35,2.277227722772277
0,2019-12-30 05:44:48,2.412587412587412
0,2019-12-03 05:45:46,2.4295774647887325
0,2019-12-25 05:46:06,1.9602272727272723
0,2019-12-01 05:46:47,1.5825688073394495
0,2019-12-10 05:47:03,1.875
0,2019-12-31 05:47:23,1.8904109589041094
0,2019-12-12 05:47:40,1.9546742209631727
0,2019-12-05 05:47:57,2.4295774647887325
0,2019-12-18 05:48:05,2.3711340206185567
0,2019-12-30 05:49:08,2.2186495176848875
0,2019-12-13 05:50:01,2.536764705882353
0,2019-12-12 05:50:22,2.1428571428571423
0,2019-12-23 05:50:27,2.3549488054607504
0,2019-12-27 05:50:29,2.421052631578947
0,2019-12-18 05:50:39,2.3
0,2019-12-28 05:51:04,1.9327731092436973
0,2019-12-08 05:51:16,2.2847682119205297
0,2019-12-17 05:51:33,2.421052631578947
0,2019-12-17 05:52:18,2.225806451612903
0,2019-12-05 05:52:50,2.4642857142857144
0,2019-12-06 05:53:00,1.9942196531791905
0,2019-12-09 05:53:10,2.183544303797468
0,2019-12-27 05:54:23,2.5182481751824817
0,2019-12-04 05:54:28,2.4381625441696113
0,2019-12-15 05:54:42,1.9546742209631727
0,2019-12-22 05:54:43,2.4295774647887325
0,2019-12-24 05:54:58,2.1428571428571423
0,2019-12-27 05:55:50,2.2115384615384617
0,2019-12-12 05:56:04,2.0294117647058822
0,2019-12-09 05:56:08,2.0597014925373136
0,2019-12-04 05:56:18,2.0353982300884956
0,2019-12-06 05:56:23,2.1362229102167185
0,2019-12-11 05:56:30,2.421052631578947
0,2019-12-24 05:56:40,2.0294117647058822
0,2019-12-27 05:57:12,2.307692307692308
0,2019-12-02 05:57:42,2.2475570032573287
0,2019-12-18 05:58:27,2.3
0,2019-12-03 05:59:17,2.24025974025974
0,2019-12-01 05:59:23,2.24025974025974
0,2019-12-10 05:59:35,1.835106382978723
0,2019-12-16 05:59:50,2.1630094043887147
0,2019-12-02 05:59:51,2.149532710280374
0,2019-12-08 05:59:53,1.9491525423728813
0,2019-12-13 05:59:55,1.8956043956043955
0,2019-12-02 06:00:31,2.4041811846689893
0,2019-12-30 06:01:00,2.15625
0,2019-12-02 06:01:04,2.4642857142857144
0,2019-12-12 06:01:21,2.2186495176848875
0,2019-12-08 06:01:29,2.262295081967213
0,2019-12-09 06:02:25,2.3154362416107377
0,2019-12-22 06:02:25,2.2044728434504792
0,2019-12-03 06:02:47,2.490974729241877
0,2019-12-23 06:03:00,2.065868263473054
0,2019-12-13 06:03:29,2.197452229299363
0,2019-12-30 06:03:53,2.090909090909091
0,2019-12-03 06:04:20,2.3875432525951554
0,2019-12-13 06:04:28,2.2697368421052633
0,2019-12-12 06:04:54,2.4468085106382977
0,2019-12-01 06:04:57,2.116564417177914
0,2019-12-30 06:05:25,1.8253968253968254
0,2019-12-11 06:05:32,2.2115384615384617
0,2019-12-26 06:06:05,2.0
0,2019-12-23 06:06:06,2.4381625441696113
0,2019-12-12 06:06:43,2.149532710280374
0,2019-12-08 06:07:21,2.6136363636363633
0,2019-12-04 06:07:23,2.509090909090909
0,2019-12-10 06:07:39,2.0175438596491224
0,2019-12-18 06:07:48,2.6136363636363633
0,2019-12-30 06:08:05,2.3549488054607504
0,2019-12-22 06:08:09,2.5461254612546123
0,2019-12-21 06:09:17,1.7783505154639174
0,2019-12-05 06:09:25,2.2549019607843137
0,2019-12-10 06:09:27,1.8699186991869918
0,2019-12-08 06:09:43,2.323232323232323
0,2019-12-25 06:09:43,2.1698113207547167
0,2019-12-01 06:09:53,2.3711340206185567
0,2019-12-07 06:10:10,2.3154362416107377
0,2019-12-01 06:10:27,2.233009708737864
0,2019-12-04 06:10:49,2.5461254612546123
0,2019-12-13 06:11:02,2.2115384615384617
0,2019-12-31 06:11:29,2.64367816091954
0,2019-12-01 06:11:32,2.233009708737864
0,2019-12-06 06:11:51,2.183544303797468
0,2019-12-09 06:11:53,2.3549488054607504
0,2019-12-29 06:12:18,2.3711340206185567
0,2019-12-13 06:12:28,2.3389830508474576
0,2019-12-26 06:12:29,2.065868263473054
0,2019-12-27 06:13:02,1.9827586206896552
0,2019-12-09 06:13:05,2.2697368421052633
0,2019-12-27 06:13:32,2.3469387755102042
0,2019-12-25 06:13:33,2.2549019607843137
0,2019-12-29 06:13:37,2.24025974025974
0,2019-12-30 06:13:39,1.9602272727272723
0,2019-12-04 06:13:44,2.4468085106382977
0,2019-12-03 06:13:47,2.5182481751824817
0,2019-12-19 06:14:03,2.3154362416107377
0,2019-12-05 06:14:05,2.277227722772277
0,2019-12-03 06:14:09,2.2549019607843137
0,2019-12-18 06:14:14,2.2044728434504792
0,2019-12-13 06:14:16,2.0234604105571847
0,2019-12-16 06:14:28,2.3389830508474576
0,2019-12-19 06:14:28,2.395833333333333
0,2019-12-13 06:14:32,2.323232323232323
0,2019-12-12 06:14:54,2.1428571428571423
0,2019-12-25 06:15:01,1.9602272727272723
0,2019-12-25 06:15:02,2.2044728434504792
0,2019-12-26 06:15:41,2.0720720720720722
0,2019-12-17 06:15:52,2.2044728434504792
0,2019-12-30 06:16:02,2.233009708737864
0,2019-12-29 06:16:17,2.363013698630137
0,2019-12-06 06:16:27,2.8163265306122445
0,2019-12-06 06:16:36,2.574626865671642
0,2019-12-24 06:16:45,2.3389830508474576
0,2019-12-06 06:16:46,2.5
0,2019-12-06 06:16:46,2.1698113207547167
0,2019-12-08 06:16:48,2.2044728434504792
0,2019-12-09 06:16:54,2.1698113207547167
0,2019-12-04 06:17:03,2.0720720720720722
0,2019-12-15 06:17:21,1.8548387096774193
0,2019-12-03 06:17:37,2.3469387755102042
0,2019-12-04 06:17:43,1.9008264462809918
0,2019-12-03 06:17:55,2.116564417177914
0,2019-12-09 06:18:01,1.9273743016759777
0,2019-12-20 06:18:14,2.1904761904761902
0,2019-12-08 06:18:33,2.3875432525951554
0,2019-12-17 06:18:50,2.225806451612903
0,2019-12-19 06:18:50,2.4820143884892083
0,2019-12-23 06:18:50,2.3549488054607504
0,2019-12-25 06:19:33,1.9827586206896552
0,2019-12-26 06:20:22,2.0972644376899696
0,2019-12-03 06:20:33,2.2697368421052633
0,2019-12-18 06:21:26,2.176656151419558
0,2019-12-09 06:21:38,2.1428571428571423
0,2019-12-09 06:21:51,2.379310344827586
0,2019-12-01 06:21:58,1.9942196531791905
0,2019-12-16 06:22:39,2.307692307692308
0,2019-12-08 06:22:58,2.379310344827586
0,2019-12-16 06:23:15,2.5461254612546123
0,2019-12-10 06:23:35,2.103658536585366
0,2019-12-09 06:23:40,2.3875432525951554
0,2019-12-08 06:23:43,2.536764705882353
0,2019-12-13 06:23:59,2.225806451612903
0,2019-12-17 06:24:00,2.5274725274725274
0,2019-12-14 06:24:26,2.1630094043887147
0,2019-12-10 06:24:29,2.262295081967213
0,2019-12-09 06:25:17,2.2549019607843137
0,2019-12-03 06:26:24,2.5555555555555554
0,2019-12-18 06:26:34,2.2923588039867107
0,2019-12-26 06:26:44,1.8956043956043955
0,2019-12-23 06:26:54,2.2475570032573287
0,2019-12-27 06:26:54,2.3875432525951554
0,2019-12-04 06:27:06,2.3
0,2019-12-15 06:27:43,2.2115384615384617
0,2019-12-22 06:28:05,2.3875432525951554
0,2019-12-20 06:28:10,2.509090909090909
0,2019-12-12 06:28:50,2.24025974025974
0,2019-12-23 06:28:50,2.4731182795698925
0,2019-12-25 06:29:37,2.3875432525951554
0,2019-12-25 06:29:43,2.4468085106382977
0,2019-12-04 06:30:08,2.96137339055794
0,2019-12-15 06:30:19,2.2549019607843137
0,2019-12-13 06:30:33,2.3549488054607504
0,2019-12-20 06:30:51,3.0941704035874436
0,2019-12-27 06:31:18,2.7822580645161286
0,2019-12-10 06:31:23,2.1630094043887147
0,2019-12-02 06:31:32,2.1698113207547167
0,2019-12-15 06:31:52,2.8163265306122445
0,2019-12-02 06:31:56,2.6744186046511627
0,2019-12-09 06:32:17,2.96137339055794
0,2019-12-06 06:32:23,2.1698113207547167
0,2019-12-10 06:32:26,2.1362229102167185
0,2019-12-30 06:32:32,2.421052631578947
0,2019-12-23 06:33:46,2.4642857142857144
0,2019-12-20 06:34:34,2.3469387755102042
0,2019-12-29 06:34:39,2.5939849624060147
0,2019-12-13 06:34:40,2.6235741444866916
0,2019-12-17 06:34:52,2.5650557620817844
0,2019-12-24 06:34:55,2.5650557620817844
0,2019-12-02 06:34:57,2.664092664092664
0,2019-12-21 06:35:26,2.3469387755102042
0,2019-12-11 06:35:34,2.738095238095238
0,2019-12-01 06:35:46,2.1296296296296293
0,2019-12-16 06:35:58,2.490974729241877
0,2019-12-09 06:37:23,2.123076923076923
0,2019-12-05 06:37:45,2.911392405063291
0,2019-12-19 06:37:49,2.6037735849056602
0,2019-12-31 06:37:59,3.2242990654205608
0,2019-12-13 06:38:11,2.4731182795698925
0,2019-12-17 06:40:30,2.7165354330708658
0,2019-12-18 06:40:37,2.749003984063745
0,2019-12-25 06:40:48,2.2697368421052633
0,2019-12-19 06:40:56,2.8870292887029287
0,2019-12-01 06:41:02,2.379310344827586
0,2019-12-03 06:41:08,2.5939849624060147
0,2019-12-28 06:41:22,2.2847682119205297
0,2019-12-16 06:41:57,2.839506172839506
0,2019-12-01 06:42:25,2.664092664092664
0,2019-12-29 06:42:32,2.5555555555555554
0,2019-12-17 06:43:43,2.5182481751824817
0,2019-12-25 06:44:09,2.5939849624060147
0,2019-12-13 06:44:42,2.536764705882353
0,2019-12-04 06:44:48,2.6953124999999996
0,2019-12-02 06:46:01,2.6848249027237356
0,2019-12-24 06:46:03,3.3990147783251228
0,2019-12-05 06:46:20,2.8630705394190867
0,2019-12-23 06:46:47,2.379310344827586
0,2019-12-29 06:46:49,2.277227722772277
0,2019-12-03 06:47:16,2.6538461538461537
0,2019-12-01 06:47:21,2.8278688524590163
0,2019-12-18 06:48:40,2.2697368421052633
0,2019-12-02 06:49:05,2.4468085106382977
0,2019-12-27 06:49:05,2.3469387755102042
0,2019-12-01 06:49:31,2.412587412587412
0,2019-12-16 06:49:45,2.3875432525951554
0,2019-12-24 06:50:25,2.5
0,2019-12-17 06:50:44,1.5610859728506785
0,2019-12-13 06:51:27,2.7165354330708658
0,2019-12-15 06:51:39,2.6848249027237356
0,2019-12-10 06:52:22,2.5461254612546123
0,2019-12-16 06:52:54,2.96137339055794
0,2019-12-26 06:53:26,2.3875432525951554
0,2019-12-20 06:53:32,2.8991596638655457
0,2019-12-04 06:53:54,2.875
0,2019-12-23 06:54:07,2.7822580645161286
0,2019-12-17 06:54:26,2.5461254612546123
0,2019-12-03 06:54:40,2.6538461538461537
0,2019-12-05 06:54:52,2.839506172839506
0,2019-12-19 06:55:17,2.923728813559322
0,2019-12-11 06:55:32,2.421052631578947
0,2019-12-06 06:55:36,2.633587786259542
0,2019-12-30 06:55:50,2.536764705882353
0,2019-12-18 06:56:10,2.379310344827586
0,2019-12-24 06:57:02,2.5182481751824817
0,2019-12-31 06:57:19,3.2242990654205608
0,2019-12-30 06:57:49,2.911392405063291
0,2019-12-16 06:57:51,2.8630705394190867
0,2019-12-26 06:57:53,2.2697368421052633
0,2019-12-11 06:58:32,2.6848249027237356
0,2019-12-05 06:58:51,2.3310810810810807
0,2019-12-23 06:59:15,2.8278688524590163
0,2019-12-23 06:59:33,2.6037735849056602
0,2019-12-18 06:59:58,2.8870292887029287
0,2019-12-27 07:00:29,2.875
0,2019-12-20 07:00:52,2.664092664092664
0,2019-12-15 07:01:04,2.7058823529411766
0,2019-12-06 07:01:48,2.6538461538461537
0,2019-12-09 07:02:04,2.96137339055794
0,2019-12-11 07:02:33,2.3310810810810807
0,2019-12-13 07:02:44,2.6037735849056602
0,2019-12-03 07:02:57,2.6744186046511627
0,2019-12-19 07:03:48,2.5842696629213484
0,2019-12-13 07:04:51,2.509090909090909
0,2019-12-31 07:05:16,2.9870129870129865
0,2019-12-08 07:05:26,2.6037735849056602
0,2019-12-06 07:05:35,2.5650557620817844
0,2019-12-26 07:06:34,2.1904761904761902
0,2019-12-13 07:06:58,3.150684931506849
0,2019-12-16 07:07:14,2.8630705394190867
0,2019-12-15 07:07:25,2.1296296296296293
0,2019-12-27 07:08:24,2.9741379310344827
0,2019-12-26 07:10:39,3.026315789473684
0,2019-12-02 07:11:01,2.24025974025974
0,2019-12-02 07:11:29,2.6235741444866916
0,2019-12-15 07:12:50,3.053097345132743
0,2019-12-19 07:13:00,3.1363636363636362
0,2019-12-21 07:13:06,1.8110236220472438
0,2019-12-13 07:13:37,2.6953124999999996
0,2019-12-11 07:13:57,2.5842696629213484
0,2019-12-06 07:15:19,3.013100436681223
0,2019-12-04 07:15:48,3.2093023255813953
0,2019-12-04 07:15:57,2.7165354330708658
0,2019-12-04 07:16:21,3.3823529411764706
0,2019-12-20 07:17:51,3.9428571428571426
0,2019-12-05 07:18:31,3.194444444444444
0,2019-12-27 07:18:50,2.936170212765957
0,2019-12-22 07:19:44,2.5842696629213484
0,2019-12-15 07:20:08,3.7297297297297294
0,2019-12-01 07:20:12,3.4158415841584153
0,2019-12-24 07:20:12,3.2547169811320753
0,2019-12-20 07:22:02,3.7096774193548385
0,2019-12-24 07:22:15,2.923728813559322
0,2019-12-24 07:22:35,3.026315789473684
0,2019-12-13 07:22:56,3.4328358208955216
0,2019-12-23 07:23:24,2.509090909090909
0,2019-12-15 07:23:27,3.9204545454545445
0,2019-12-29 07:23:43,3.0666666666666664
0,2019-12-15 07:23:50,3.285714285714285
0,2019-12-14 07:23:58,2.5650557620817844
0,2019-12-12 07:24:01,3.026315789473684
0,2019-12-26 07:24:07,3.5937499999999996
0,2019-12-06 07:24:14,2.1100917431192654
0,2019-12-22 07:26:01,3.1363636363636362
0,2019-12-13 07:28:41,3.5751295336787563
0,2019-12-27 07:28:47,3.4328358208955216
0,2019-12-18 07:29:31,3.6507936507936507
0,2019-12-21 07:29:43,2.3
0,2019-12-30 07:30:29,3.812154696132596
0,2019-12-06 07:30:33,2.8991596638655457
0,2019-12-09 07:30:46,3.6507936507936507
0,2019-12-16 07:30:52,3.5204081632653055
0,2019-12-20 07:30:54,3.2093023255813953
0,2019-12-03 07:31:15,3.689839572192513
0,2019-12-12 07:31:21,3.365853658536585
0,2019-12-05 07:31:30,3.0941704035874436
0,2019-12-14 07:31:58,2.727272727272727
0,2019-12-18 07:32:05,2.9487179487179485
0,2019-12-12 07:32:36,3.5204081632653055
0,2019-12-13 07:33:34,3.556701030927835
0,2019-12-02 07:33:57,4.423076923076923
0,2019-12-17 07:34:04,2.8278688524590163
0,2019-12-24 07:34:04,2.851239669421487
0,2019-12-13 07:34:05,3.2242990654205608
0,2019-12-25 07:34:11,2.379310344827586
0,2019-12-16 07:34:29,4.0828402366863905
0,2019-12-11 07:35:05,3.333333333333333
0,2019-12-19 07:35:20,3.0941704035874436
0,2019-12-08 07:35:27,2.6136363636363633
0,2019-12-13 07:35:41,2.197452229299363
0,2019-12-10 07:36:00,3.365853658536585
0,2019-12-16 07:36:10,2.8630705394190867
0,2019-12-28 07:36:28,2.116564417177914
0,2019-12-06 07:36:42,2.574626865671642
0,2019-12-27 07:36:45,3.2242990654205608
0,2019-12-26 07:36:55,2.1428571428571423
0,2019-12-05 07:37:22,3.6507936507936507
0,2019-12-31 07:37:24,3.812154696132596
0,2019-12-23 07:37:46,2.3711340206185567
0,2019-12-19 07:38:25,2.839506172839506
0,2019-12-03 07:38:43,3.333333333333333
0,2019-12-24 07:39:38,2.936170212765957
0,2019-12-11 07:40:35,3.631578947368421
0,2019-12-16 07:41:27,2.8991596638655457
0,2019-12-29 07:41:28,2.9741379310344827
0,2019-12-08 07:42:02,3.6125654450261777
0,2019-12-09 07:42:10,2.738095238095238
0,2019-12-12 07:42:14,3.333333333333333
0,2019-12-20 07:43:17,3.4499999999999997
0,2019-12-26 07:43:52,3.4158415841584153
0,2019-12-04 07:44:58,3.2394366197183095
0,2019-12-08 07:45:08,3.013100436681223
0,2019-12-31 07:45:09,4.630872483221475
0,2019-12-19 07:45:28,3.4673366834170856
0,2019-12-09 07:45:39,3.365853658536585
0,2019-12-30 07:45:47,3.9428571428571426
0,2019-12-02 07:45:54,3.2394366197183095
0,2019-12-01 07:45:59,2.490974729241877
0,2019-12-06 07:46:18,2.738095238095238
0,2019-12-18 07:46:58,3.6125654450261777
0,2019-12-11 07:47:06,2.8991596638655457
0,2019-12-11 07:47:42,3.2093023255813953
0,2019-12-22 07:48:09,2.9870129870129865
0,2019-12-09 07:49:19,3.333333333333333
0,2019-12-27 07:50:03,3.5025380710659895
0,2019-12-23 07:50:05,2.8991596638655457
0,2019-12-06 07:50:50,3.2093023255813953
0,2019-12-28 07:51:26,3.5204081632653055
0,2019-12-22 07:52:08,4.5394736842105265
0,2019-12-30 07:52:53,3.150684931506849
0,2019-12-30 07:53:25,2.9999999999999996
0,2019-12-29 07:53:42,2.9870129870129865
0,2019-12-29 07:54:22,3.039647577092511
0,2019-12-04 07:54:38,2.936170212765957
0,2019-12-17 07:54:48,2.6744186046511627
0,2019-12-27 07:55:18,3.6125654450261777
0,2019-12-23 07:55:27,3.75
0,2019-12-03 07:55:40,2.9741379310344827
0,2019-12-19 07:55:55,3.108108108108108
0,2019-12-15 07:56:04,3.9204545454545445
0,2019-12-10 07:56:11,3.5204081632653055
0,2019-12-06 07:56:27,3.026315789473684
0,2019-12-02 07:56:53,3.791208791208791
0,2019-12-31 07:57:33,4.035087719298245
0,2019-12-23 07:58:30,2.24025974025974
0,2019-12-30 08:00:26,3.7297297297297294
0,2019-12-25 08:01:25,2.5555555555555554
0,2019-12-12 08:01:35,2.8630705394190867
0,2019-12-18 08:02:56,2.911392405063291
0,2019-12-10 08:03:37,3.2547169811320753
0,2019-12-31 08:04:19,3.4673366834170856
0,2019-12-25 08:04:25,2.839506172839506
0,2019-12-15 08:05:30,3.8983050847457625
0,2019-12-16 08:05:44,3.2701421800947865
0,2019-12-02 08:06:13,3.2394366197183095
0,2019-12-01 08:06:23,2.875
0,2019-12-30 08:06:46,3.194444444444444
0,2019-12-26 08:07:28,3.4328358208955216
0,2019-12-23 08:08:51,3.791208791208791
0,2019-12-17 08:09:20,4.207317073170732
0,2019-12-31 08:09:37,3.3823529411764706
0,2019-12-15 08:11:42,2.749003984063745
0,2019-12-01 08:12:18,2.96137339055794
0,2019-12-11 08:13:30,3.2394366197183095
0,2019-12-17 08:13:34,3.122171945701357
0,2019-12-11 08:13:45,2.8630705394190867
0,2019-12-07 08:13:51,2.7165354330708658
0,2019-12-24 08:14:05,2.6848249027237356
0,2019-12-17 08:14:57,3.812154696132596
0,2019-12-17 08:14:58,2.574626865671642
0,2019-12-16 08:17:47,5.609756097560974
