id,deviceid,servertime,latitude,longitude,speed
82326235,1000,2019/12/30 05:56:19,27.689095,85.33572,15.03
82326700,1000,2019/12/30 05:56:45,27.690285,85.336,4.25
82327216,1000,2019/12/30 05:57:15,27.6912516666667,85.3362233333333,7.08
82327747,1000,2019/12/30 05:57:45,27.6922966666667,85.3362833333333,6.76
82328824,1000,2019/12/30 05:58:44,27.6943916666667,85.3372583333333,9.99
82329345,1000,2019/12/30 05:59:15,27.695435,85.3375866666667,6.8
82329870,1000,2019/12/30 05:59:45,27.6965733333333,85.3376916666667,15.19
82330376,1000,2019/12/30 06:00:14,27.69754,85.3379366666667,10.23
82330903,1000,2019/12/30 06:00:44,27.6992183333333,85.338405,5.94
46688452,1002,2019/12/06 05:58:18,27.7004916666667,85.3394933333333,2.47
46688982,1002,2019/12/06 05:58:49,27.7003033333333,85.3390516666667,4.07
46689454,1002,2019/12/06 05:59:17,27.699895,85.3386916666667,5.13
46689960,1002,2019/12/06 05:59:47,27.6994983333333,85.3384883333333,4.29
46732478,1002,2019/12/06 06:41:00,27.6984983333333,85.33817,12.41
46732964,1002,2019/12/06 06:41:29,27.6992083333333,85.3383633333333,0.06
46733472,1002,2019/12/06 06:41:59,27.7003266666667,85.3390683333333,14.5
55333661,1002,2019/12/12 06:09:34,27.7009983333333,85.3398583333333,10.12
55334276,1002,2019/12/12 06:10:07,27.69989,85.3386316666667,2.83
55334694,1002,2019/12/12 06:10:32,27.6988766666667,85.3382566666667,10.85
55335211,1002,2019/12/12 06:11:01,27.697175,85.337805,13.65
55335760,1002,2019/12/12 06:11:31,27.6958766666667,85.33756,6.8
55336317,1002,2019/12/12 06:12:01,27.69451,85.3372183333333,6.66
55336854,1002,2019/12/12 06:12:31,27.693305,85.3367866666667,11.01
55337381,1002,2019/12/12 06:13:00,27.6919583333333,85.3362083333333,12.2
55337934,1002,2019/12/12 06:13:31,27.6905383333333,85.33599,12.96
55338455,1002,2019/12/12 06:14:00,27.6888533333333,85.33572,2.32
55338990,1002,2019/12/12 06:14:31,27.6885416666667,85.3356533333333,6.21
46721539,1005,2019/12/06 06:30:20,27.6890833333333,85.335665,5.89
46722049,1005,2019/12/06 06:30:50,27.6906416666667,85.33596,9.23
46722561,1005,2019/12/06 06:31:19,27.6918266666667,85.3361566666667,10.56
46723079,1005,2019/12/06 06:31:49,27.69335,85.33679,12.7
46723598,1005,2019/12/06 06:32:19,27.695045,85.3372833333333,15.29
46724162,1005,2019/12/06 06:32:52,27.6964966666667,85.3376266666667,10.69
46724697,1005,2019/12/06 06:33:22,27.69819,85.338045,10.67
46725152,1005,2019/12/06 06:33:49,27.70007,85.3388033333333,15.74
53861808,1005,2019/12/11 05:50:49,27.7009766666667,85.3398716666667,8.36
53862280,1005,2019/12/11 05:51:16,27.7002966666667,85.3390816666667,7.11
53863334,1005,2019/12/11 05:52:15,27.6980483333333,85.33811,8.71
53863858,1005,2019/12/11 05:52:45,27.6971666666667,85.33786,5.25
53864398,1005,2019/12/11 05:53:14,27.6960066666667,85.3376533333333,9.65
53864918,1005,2019/12/11 05:53:44,27.6945833333333,85.3372816666667,12.31
53865441,1005,2019/12/11 05:54:14,27.69289,85.336565,13.25
53866554,1005,2019/12/11 05:55:14,27.690405,85.336035,12.33
53867079,1005,2019/12/11 05:55:44,27.6889833333333,85.3357716666667,1.04
53867600,1005,2019/12/11 05:56:13,27.6888916666667,85.3357616666667,0.08
53868107,1005,2019/12/11 05:56:43,27.688895,85.3357566666667,0.09
53868622,1005,2019/12/11 05:57:13,27.6889033333333,85.3357466666667,0.02
53869508,1005,2019/12/11 05:58:04,27.6889033333333,85.3357466666667,0.1
53870543,1005,2019/12/11 05:59:04,27.688895,85.335725,0.32
53870544,1005,2019/12/11 05:59:04,27.688905,85.3357183333333,0.19
53870959,1005,2019/12/11 05:59:28,27.688915,85.335735,0.01
53871208,1005,2019/12/11 05:59:42,27.6889216666667,85.33575,0.17
53871716,1005,2019/12/11 06:00:12,27.68892,85.3357316666667,0.25
53872227,1005,2019/12/11 06:00:42,27.688935,85.335705,0.21
53872785,1005,2019/12/11 06:01:13,27.6886533333333,85.3356733333333,8.56
53937631,1005,2019/12/11 07:03:16,27.689775,85.3358866666667,15.78
53938110,1005,2019/12/11 07:03:45,27.6904183333333,85.3359516666667,5.66
53938652,1005,2019/12/11 07:04:14,27.691665,85.336165,9.95
53939663,1005,2019/12/11 07:05:13,27.6935183333333,85.3369283333333,9.31
53940179,1005,2019/12/11 07:05:43,27.6953716666667,85.3375333333333,17.93
53940715,1005,2019/12/11 07:06:13,27.6968,85.3377483333333,2.93
53941221,1005,2019/12/11 07:06:43,27.6982783333333,85.338125,14.28
53941746,1005,2019/12/11 07:07:14,27.699785,85.3386266666667,12.66
53942246,1005,2019/12/11 07:07:43,27.700555,85.3395966666667,0.17
53942761,1005,2019/12/11 07:08:12,27.7005916666667,85.3396133333333,1.05
53943263,1005,2019/12/11 07:08:42,27.7006316666667,85.3396183333333,0.11
53943787,1005,2019/12/11 07:09:12,27.7005433333333,85.3397066666667,0.31
53944289,1005,2019/12/11 07:09:42,27.7005716666667,85.339685,0.33
53944795,1005,2019/12/11 07:10:11,27.7005933333333,85.33966,0.37
56920525,1005,2019/12/13 07:31:04,27.6890366666667,85.3356983333333,15.19
56921015,1005,2019/12/13 07:31:31,27.6909283333333,85.3361,13.26
56922119,1005,2019/12/13 07:32:31,27.6938466666667,85.337105,1.47
56922666,1005,2019/12/13 07:33:01,27.6939383333333,85.3370733333333,0.28
56923191,1005,2019/12/13 07:33:31,27.6939566666667,85.337085,0.12
56923779,1005,2019/12/13 07:34:00,27.6939766666667,85.3370866666667,0.28
56924315,1005,2019/12/13 07:34:30,27.693995,85.3370466666667,0.55
56924852,1005,2019/12/13 07:35:00,27.6945533333333,85.3372316666667,6.64
56925389,1005,2019/12/13 07:35:30,27.6952316666667,85.3373683333333,5.19
56925943,1005,2019/12/13 07:36:00,27.6957733333333,85.3376083333333,5.89
56926461,1005,2019/12/13 07:36:29,27.6967083333333,85.3376866666667,8.53
