id,deviceid,servertime,latitude,longitude,speed
72351690,1148,2019/12/23 12:48:00,27.7082233333333,85.3355233333333,0.04
72350110,1148,2019/12/23 12:46:31,27.70823,85.3354666666667,2
72328734,1155,2019/12/23 12:26:29,27.7081983333333,85.335575,16.02
61805403,1155,2019/12/16 12:38:06,27.70821,85.3355816666667,0.05
44123007,470,2019/12/04 11:14:13,27.7082016666667,85.335585,1.02
68004352,628,2019/12/20 14:51:26,27.7081566666667,85.3355866666667,12.86
51301444,470,2019/12/09 11:19:07,27.7081883333333,85.33559,0.11
80827503,628,2019/12/29 05:55:35,27.7081766666667,85.335575,13.7
51137841,875,2019/12/09 08:42:59,27.7081533333333,85.335575,18.01
78316320,1151,2019/12/27 12:42:23,27.7081816666667,85.3354783333333,13.47
44122481,470,2019/12/04 11:13:43,27.7081816666667,85.3354783333333,2.24
46676329,580,2019/12/06 05:46:33,27.7081916666667,85.3354983333333,12.05
63344491,1157,2019/12/17 12:41:17,27.7082033333333,85.33547,7.77
55800048,753,2019/12/12 13:51:16,27.7081783333333,85.3354816666667,14.29
67777520,470,2019/12/20 11:16:47,27.708195,85.3355416666667,2.14
78199906,1015,2019/12/27 10:54:14,27.7081766666667,85.335545,0.08
78201027,1015,2019/12/27 10:55:14,27.708195,85.335545,0.04
58897989,1144,2019/12/14 15:22:19,27.7082033333333,85.3355583333333,9.83
78200462,1015,2019/12/27 10:54:44,27.7081933333333,85.33556,0.12
41315633,250,2019/12/02 10:20:40,27.7081666666667,85.335565,10.95
66367846,644,2019/12/19 12:43:18,27.7081566666667,85.33556,3.95
49919504,337,2019/12/08 12:14:42,27.7081783333333,85.3355283333333,8.59
51300921,470,2019/12/09 11:18:37,27.70818,85.3355333333333,1.31
70690975,1142,2019/12/22 10:34:21,27.7081816666667,85.33552,11.88
49625918,403,2019/12/08 07:32:30,27.7081833333333,85.33552,13.68
51270026,337,2019/12/09 10:49:11,27.708185,85.3355116666667,0.04
69407723,1141,2019/12/21 13:50:24,27.708165,85.3354833333333,11.08
73686776,789,2019/12/24 10:08:25,27.708165,85.3354833333333,12.26
74895068,1151,2019/12/25 05:33:30,27.7081666666667,85.3355016666667,5.29
42562716,723,2019/12/03 06:48:47,27.70817,85.3354916666667,15
61832071,94,2019/12/16 13:02:25,27.70817,85.3354883333333,11
58343316,631,2019/12/14 06:22:00,27.7081733333333,85.3354816666667,13.53
64690361,250,2019/12/18 10:12:52,27.70814,85.335525,14.16
73688274,250,2019/12/24 10:09:47,27.708145,85.3355016666667,11.97
78161600,250,2019/12/27 10:19:12,27.7081483333333,85.3355083333333,13.33
73665810,448,2019/12/24 09:49:49,27.7081516666667,85.3355266666667,18.38
79348511,1146,2019/12/28 05:57:25,27.708155,85.33551,17.34
78199353,1015,2019/12/27 10:53:44,27.7081616666667,85.3355283333333,0.05
65884655,479,2019/12/19 05:16:30,27.7081466666667,85.33551,18.22
50067127,628,2019/12/08 14:42:12,27.7081466666667,85.3355033333333,15.21
70786184,718,2019/12/22 12:02:10,27.7081616666667,85.33552,5.4
66225755,337,2019/12/19 10:31:35,27.7081366666667,85.335495,3.88
55698606,718,2019/12/12 11:54:25,27.7081416666667,85.3354816666667,14.04
73716555,628,2019/12/24 10:35:50,27.7081466666667,85.3354966666667,13.03
47282778,494,2019/12/06 15:37:51,27.7081533333333,85.3354733333333,10.94
73557359,513,2019/12/24 08:08:57,27.708155,85.3354983333333,23.63
58303754,1141,2019/12/14 05:43:31,27.7081433333333,85.335535,14.2
55607732,337,2019/12/12 10:29:49,27.708145,85.3355533333333,11.47
67740805,337,2019/12/20 10:43:20,27.708145,85.3355683333333,0.11
65869736,1153,2019/12/19 05:02:46,27.7081466666667,85.3355633333333,18.23
82875480,1159,2019/12/30 14:32:56,27.7081483333333,85.33554,18.57
63215048,337,2019/12/17 10:42:15,27.7081483333333,85.3355733333333,11.12
69230737,628,2019/12/21 10:58:26,27.7081433333333,85.3355633333333,17.32
61872441,628,2019/12/16 13:39:12,27.70813,85.335555,15.41
77828256,628,2019/12/27 05:09:54,27.70813,85.33556,12.89
