id,deviceid,servertime,latitude,longitude,speed
78147819,789,2019/12/27 10:06:39,27.7050033333333,85.32919,0.08
72015327,470,2019/12/23 07:34:18,27.7050033333333,85.3292016666667,12.43
77996224,925,2019/12/27 07:47:34,27.705015,85.3289133333333,10.21
57042299,925,2019/12/13 09:21:37,27.7050083333333,85.3289433333333,12.5
49889257,418,2019/12/08 11:45:22,27.7050133333333,85.3291416666667,10.43
73750114,815,2019/12/24 11:06:23,27.7050133333333,85.3291516666667,5.77
66058045,997,2019/12/19 07:57:23,27.7050066666667,85.3290033333333,4.39
49568271,925,2019/12/08 06:36:54,27.7050633333333,85.328665,13.18
73627244,929,2019/12/24 09:13:59,27.7050533333333,85.3285583333333,13.85
64572296,969,2019/12/18 08:24:14,27.70503,85.3285433333333,7.04
54218958,925,2019/12/11 11:30:59,27.7051066666667,85.3285116666667,13.32
76750597,925,2019/12/26 11:28:28,27.7051583333333,85.32852,16.49
61691861,925,2019/12/16 10:56:23,27.70514,85.3284616666667,13.29
39871238,984,2019/12/01 10:37:28,27.7051566666667,85.3283966666667,18.75
66329965,925,2019/12/19 12:07:36,27.705165,85.328395,15.07
51176643,925,2019/12/09 09:20:46,27.70515,85.328385,12.86
75296386,925,2019/12/25 11:48:39,27.705205,85.3280033333333,12.45
56875442,984,2019/12/13 06:49:48,27.7052516666667,85.328005,13.31
61897428,94,2019/12/16 14:02:29,27.705285,85.3280216666667,9.69
64709142,925,2019/12/18 10:30:05,27.705235,85.32809,6.82
75033038,925,2019/12/25 07:44:54,27.7052866666667,85.3281566666667,13.9
82784044,925,2019/12/30 13:04:33,27.70521,85.32834,13.86
63029651,99,2019/12/17 07:52:09,27.70521,85.3282933333333,11.33
41549149,94,2019/12/02 14:05:16,27.7053083333333,85.3278033333333,10.94
84227899,925,2019/12/31 12:20:28,27.705295,85.3278466666667,6.43
63325172,925,2019/12/17 12:23:00,27.7052666666667,85.3279933333333,8.92
75175847,984,2019/12/25 09:58:18,27.7052883333333,85.3278316666667,2.65
51345219,925,2019/12/09 12:01:07,27.7053883333333,85.32769,1.2
67592842,969,2019/12/20 08:28:25,27.7052716666667,85.3277183333333,8.08
65972998,997,2019/12/19 06:38:28,27.705355,85.3276683333333,3.83
54219489,925,2019/12/11 11:31:28,27.7052933333333,85.3275233333333,0.33
55665665,925,2019/12/12 11:23:35,27.7053616666667,85.327525,2
63325690,925,2019/12/17 12:23:29,27.70533,85.32754,0.79
44056811,928,2019/12/04 10:11:57,27.7053733333333,85.3275716666667,6.37
72313145,925,2019/12/23 12:11:52,27.70527,85.3275783333333,6.66
70833489,925,2019/12/22 12:46:56,27.7052333333333,85.3275816666667,9.75
75114974,925,2019/12/25 09:01:51,27.7052933333333,85.3275966666667,9.54
57042814,925,2019/12/13 09:22:07,27.705345,85.3276216666667,1.1
56875979,984,2019/12/13 06:50:17,27.7053266666667,85.3275716666667,2.62
64856158,984,2019/12/18 12:46:06,27.70531,85.3275983333333,7.51
51377984,718,2019/12/09 12:33:15,27.70323,85.335085,0.15
81231191,718,2019/12/29 12:08:40,27.7032633333333,85.3350933333333,0.1
57204724,879,2019/12/13 11:49:03,27.7032316666667,85.3351033333333,0.06
81230647,718,2019/12/29 12:08:10,27.7032466666667,85.335105,0.05
57203661,879,2019/12/13 11:48:03,27.703235,85.3351083333333,0.08
57204192,879,2019/12/13 11:48:33,27.70324,85.33511,0.17
53919515,931,2019/12/11 06:45:50,27.7031616666667,85.3351033333333,0.2
57202579,879,2019/12/13 11:47:03,27.7032383333333,85.3350283333333,1.19
42772767,718,2019/12/03 13:03:10,27.70324,85.3350316666667,0.05
51376982,718,2019/12/09 12:32:16,27.7032283333333,85.3350483333333,1.81
81231723,718,2019/12/29 12:09:09,27.7032816666667,85.3350666666667,0.06
81232247,718,2019/12/29 12:09:39,27.7032683333333,85.3350733333333,3.36
83774908,132,2019/12/31 05:14:34,27.7032233333333,85.33505,16.39
56990204,132,2019/12/13 08:33:41,27.7031833333333,85.335055,10.68
42772773,718,2019/12/03 13:03:10,27.7032216666667,85.3350566666667,0.07
44201917,370,2019/12/04 12:29:51,27.703195,85.33506,0.1
46997481,132,2019/12/06 10:53:22,27.7031933333333,85.33506,3.07
54305061,383,2019/12/11 12:53:20,27.7031883333333,85.3350633333333,0.08
61642130,1155,2019/12/16 10:12:29,27.7031966666667,85.3350716666667,0.47
53920032,931,2019/12/11 06:46:20,27.7031766666667,85.335075,0.14
68106042,984,2019/12/20 16:30:26,27.7032066666667,85.3350633333333,18.95
54153829,337,2019/12/11 10:30:34,27.7031583333333,85.3350333333333,12.92
61641472,1155,2019/12/16 10:11:54,27.7032166666667,85.335035,0
44201418,370,2019/12/04 12:29:22,27.7031866666667,85.3350366666667,0.16
46948901,132,2019/12/06 10:07:00,27.7031583333333,85.33504,3.59
44149700,789,2019/12/04 11:39:07,27.7031633333333,85.335045,0.03
75259964,789,2019/12/25 11:15:00,27.7031816666667,85.3350416666667,9.17
72112956,381,2019/12/23 09:07:01,27.70319,85.3350216666667,8.38
66216512,1177,2019/12/19 10:23:03,27.7031966666667,85.3350033333333,0.18
81229756,718,2019/12/29 12:07:40,27.7032216666667,85.335015,0.14
51436734,925,2019/12/09 13:31:28,27.7031933333333,85.3349866666667,13.95
46802485,54,2019/12/06 07:48:31,27.70314,85.3349933333333,18.05
66217370,1177,2019/12/19 10:23:50,27.70316,85.3350066666667,0.01
44149154,789,2019/12/04 11:38:37,27.7031683333333,85.3350166666667,0.07
66216821,1177,2019/12/19 10:23:20,27.7031683333333,85.335,0.11
77914394,628,2019/12/27 06:30:45,27.7031816666667,85.3350166666667,12.35
45340923,470,2019/12/05 07:32:24,27.7031816666667,85.3349916666667,13.43
54303055,383,2019/12/11 12:51:21,27.7031833333333,85.3349983333333,0.02
41247699,381,2019/12/02 09:11:14,27.7031866666667,85.3349883333333,9.34
53919005,931,2019/12/11 06:45:20,27.7031433333333,85.3350016666667,1.45
67590117,969,2019/12/20 08:25:56,27.703145,85.3349866666667,2.29
60154164,882,2019/12/15 11:10:37,27.703175,85.3348966666667,0.13
60154729,882,2019/12/15 11:11:07,27.703185,85.3349016666667,0.07
56911951,470,2019/12/13 07:23:13,27.7031883333333,85.3348966666667,12.92
83972570,132,2019/12/31 08:22:07,27.70319,85.3348866666667,13.61
60153606,882,2019/12/15 11:10:07,27.7031916666667,85.3349016666667,0.01
54302557,383,2019/12/11 12:50:51,27.7032033333333,85.3348983333333,0.07
60151929,882,2019/12/15 11:08:38,27.7032116666667,85.334895,0.02
44200445,370,2019/12/04 12:28:24,27.7032316666667,85.3348983333333,0.27
80828319,1159,2019/12/29 05:56:20,27.703235,85.33489,14.53
