original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,housenumber,name,street,postcode,suburb,district,city,county,state,country,country_code,attribution,attribution_license,attribution_url
82952629,279,2019-12-30 15:49:03,27.69166833333333,85.326795,0.07,0.42874616668951837,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82953153,279,2019-12-30 15:49:33,27.691965,85.32682333333334,0.4,8.392522398987763,"Kathmandu, Kathmandu 44617, Nepal",27.6919715,85.3267383,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82953654,279,2019-12-30 15:50:03,27.691793333333333,85.32694333333333,0.62,18.59228632320728,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82954147,279,2019-12-30 15:50:32,27.691831666666666,85.32688833333333,0.56,19.925473332935116,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82954648,279,2019-12-30 15:51:02,27.69182,85.326905,0.09,19.51647582866323,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82955165,279,2019-12-30 15:51:32,27.69185166666667,85.32692166666666,1.1,23.39872946734141,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82955670,279,2019-12-30 15:52:02,27.69173,85.32693333333333,0.26,11.872653103813164,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82956162,279,2019-12-30 15:52:32,27.691736666666667,85.32689833333333,0.25,10.965532998247916,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82956664,279,2019-12-30 15:53:01,27.69172,85.32686666666666,0.26,7.897006560325671,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
82957156,279,2019-12-30 15:53:31,27.69159,85.32684666666667,0.35,0.23577587800155533,"Nepal Telecom, Madan Bhandari Path, Kathmandu, Kathmandu 44617, Nepal",27.691415749999997,85.32694386086273,,Nepal Telecom,Madan Bhandari Path,44617,,Kathmandu-11,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
