original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,housenumber,name,street,postcode,district,suburb,city,county,state,country,country_code,attribution,attribution_license,attribution_url
42542924,1038,2019-12-03 06:30:14,27.711051666666663,85.33777833333333,12.78,20.139220546847937,"Ram Ladies and Gents Tailors, Paneku Marg, Chabahil, Kathmandu 44660, Nepal",27.7108794,85.3378415,,Ram Ladies and Gents Tailors,Paneku Marg,44660,Kathmandu-07,Chabahil,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42543442,1038,2019-12-03 06:30:43,27.710341666666668,85.33869833333333,6.22,40.312217548588016,"Himalaya galli 10, Chabahil, Kathmandu 00977, Nepal",27.7099832,85.33863715000001,10,,Himalaya galli,00977,Kathmandu-07,Chabahil,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42543957,1038,2019-12-03 06:31:13,27.709585,85.33984833333334,5.47,3.70951351452327,"Prem Cold Store, Jaya Bageshwari Marg, Chabahil, Kathmandu 44660, Nepal",27.7096126,85.3398695,,Prem Cold Store,Jaya Bageshwari Marg,44660,Kathmandu-07,Chabahil,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42701983,1038,2019-12-03 09:01:39,27.70895,85.33693333333333,17.79,45.75900049969192,"Rudra Mati Marg-2, Kathmandu, Kathmandu 44660, Nepal",27.708542,85.336994,,,Rudra Mati Marg-2,44660,,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42702497,1038,2019-12-03 09:02:09,27.7081,85.33644666666666,4.38,1.683668987127738,"Ratopul, Kathmandu, Kathmandu 00975, Nepal",27.708085,85.336449,,Ratopul,,00975,,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42703018,1038,2019-12-03 09:02:38,27.706525,85.33650333333334,14.54,174.29796380411594,"Bashusasi Galli 14268, Kathmandu, Kathmandu 44600, Nepal",27.705264,85.337555,14268,,Bashusasi Galli,44600,,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42703553,1038,2019-12-03 09:03:08,27.704208333333334,85.33611166666667,16.63,133.38421312117853,"Bashusasi Galli 14268, Chabahil, Kathmandu 44660, Nepal",27.704328099999998,85.33745977234753,14268,,Bashusasi Galli,44660,Kathmandu-07,Chabahil,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42704073,1038,2019-12-03 09:03:38,27.703076666666668,85.33577333333334,3.18,24.75503808927871,"Maitidevi Petrol Station, Rudra Mati Marg, Ghattekulo, Kathmandu 00446, Nepal",27.7028872,85.3356413,,Maitidevi Petrol Station,Rudra Mati Marg,00446,Kathmandu-29,Ghattekulo,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42704586,1038,2019-12-03 09:04:08,27.702495,85.335825,10.91,25.187079647412535,"Rudra Mati Marg, Kathmandu, Kathmandu 00446, Nepal",27.702719,85.335863,,,Rudra Mati Marg,00446,,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42705106,1038,2019-12-03 09:04:38,27.700655,85.33441666666667,18.81,3.765444507784164,"Rudra Mati Marg, Ghattekulo, Kathmandu 00446, Nepal",27.7029998,85.3356503,,Rudra Mati Marg,Rudra Mati Marg,00446,Kathmandu-29,Ghattekulo,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42705613,1038,2019-12-03 09:05:07,27.69996,85.33160833333334,18.53,35.6611969955928,"Peaceful girlls hostel, Rudra Mati Marga, Kathmandu, Kathmandu 00975, Nepal",27.6996632,85.3314711,,Peaceful girlls hostel,Rudra Mati Marga,00975,Kathmandu-05,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42706126,1038,2019-12-03 09:05:37,27.69933,85.33065833333333,13.19,2.459669258626967,"Baneshwar, Kathmandu 00446, Nepal",27.6980928,85.3312599,,,,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42706649,1038,2019-12-03 09:06:07,27.698005,85.33157666666666,11.03,1.8255764471121831,"Baneshwar, Kathmandu 00446, Nepal",27.6982816,85.3319847,,,,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42707165,1038,2019-12-03 09:06:37,27.69661,85.331325,14.78,0.7692776468689305,"Baneshwar, Kathmandu 00446, Nepal",27.6980928,85.3312599,,,,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42707673,1038,2019-12-03 09:07:06,27.695598333333333,85.32989833333333,5.69,20.549340944966197,"Madan Bhandari Memorial College, Shanti Binayak Marg, Ghattekulo, Kathmandu 00446, Nepal",27.69499705,85.32965207999435,,Madan Bhandari Memorial College,Shanti Binayak Marg,00446,Kathmandu-10,Ghattekulo,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42708199,1038,2019-12-03 09:07:36,27.69476333333333,85.32956333333334,15.43,1.9593228955864512,"Madan Bhandari Memorial College, Shanti Binayak Marg, Ghattekulo, Kathmandu 00446, Nepal",27.69499705,85.32965207999435,,Madan Bhandari Memorial College,Shanti Binayak Marg,00446,Kathmandu-10,Ghattekulo,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42708720,1038,2019-12-03 09:08:06,27.69422833333333,85.33027166666666,8.33,3.984776167556369,"Sahabhagita Marg, Buddha Nagar, Kathmandu 00446, Nepal",27.6941993,85.3302292,,Sahabhagita Marg,Sahabhagita Marg,00446,Kathmandu-10,Buddha Nagar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42709239,1038,2019-12-03 09:08:36,27.69476333333333,85.33076,1.68,1.4046521458821892,"Sahabhagita Marg, Baneshwar, Kathmandu 00446, Nepal",27.6952188,85.3312342,,Sahabhagita Marg,Sahabhagita Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42709743,1038,2019-12-03 09:09:06,27.69478833333333,85.33075166666667,0.41,25.127469668957477,"Canvas English Boarding School, Narayaneshwar Marg, Baneshwar, Kathmandu 00446, Nepal",27.69474885,85.33121276244239,,Canvas English Boarding School,Narayaneshwar Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42710272,1038,2019-12-03 09:09:35,27.694786666666666,85.33073833333333,0.63,26.451182180009106,"Canvas English Boarding School, Narayaneshwar Marg, Baneshwar, Kathmandu 00446, Nepal",27.69474885,85.33121276244239,,Canvas English Boarding School,Narayaneshwar Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42710782,1038,2019-12-03 09:10:05,27.694805,85.33077333333334,0.45,0.35916423617043763,"Sahabhagita Marg, Baneshwar, Kathmandu 00446, Nepal",27.6952188,85.3312342,,Sahabhagita Marg,Sahabhagita Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42711317,1038,2019-12-03 09:10:35,27.69483333333333,85.33079333333333,0.51,0.01579601671982303,"Sahabhagita Marg, Baneshwar, Kathmandu 00446, Nepal",27.6952188,85.3312342,,Sahabhagita Marg,Sahabhagita Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42711853,1038,2019-12-03 09:11:05,27.694841666666665,85.33079333333333,0.25,0.4321905726418613,"Sahabhagita Marg, Baneshwar, Kathmandu 00446, Nepal",27.6952188,85.3312342,,Sahabhagita Marg,Sahabhagita Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42712391,1038,2019-12-03 09:11:35,27.694865,85.33075333333333,3.37,5.116314077175452,"Sahabhagita Marg, Baneshwar, Kathmandu 00446, Nepal",27.6952188,85.3312342,,Sahabhagita Marg,Sahabhagita Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42712924,1038,2019-12-03 09:12:04,27.69476833333333,85.33082666666667,0.87,18.17505215116067,"Canvas English Boarding School, Narayaneshwar Marg, Baneshwar, Kathmandu 00446, Nepal",27.69474885,85.33121276244239,,Canvas English Boarding School,Narayaneshwar Marg,00446,Kathmandu-10,Baneshwar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
