original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,housenumber,name,street,postcode,district,suburb,city,county,state,country,country_code,attribution,attribution_license,attribution_url
42452461,282,2019-12-03 05:03:53,27.69178,85.326905,0.73,15.555320629213739,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42453526,282,2019-12-03 05:04:52,27.691828333333333,85.32699333333333,1.28,24.297315206280395,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42454622,282,2019-12-03 05:05:52,27.691755,85.326925,0.59,13.975205716998572,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42457216,282,2019-12-03 05:08:21,27.691865,85.32689666666667,0.64,19.019196896535533,"Kathmandu, Kathmandu 44617, Nepal",27.6919715,85.3267383,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42462956,282,2019-12-03 05:13:49,27.691725,85.32693,0.2,11.228240742762539,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42463469,282,2019-12-03 05:14:18,27.69175333333333,85.326885,0.17,12.018943036606974,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42473245,282,2019-12-03 05:23:45,27.69167333333333,85.32685333333333,0.26,2.6785861940435787,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42473795,282,2019-12-03 05:24:14,27.69164,85.32686166666667,0.11,0.2492078948703615,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42474889,282,2019-12-03 05:25:13,27.691548333333333,85.32691333333334,0.29,0,"Nepal Telecom, Madan Bhandari Path, Kathmandu, Kathmandu 44617, Nepal",27.691415749999997,85.32694386086273,,Nepal Telecom,Madan Bhandari Path,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42475931,282,2019-12-03 05:26:13,27.691655,85.32687166666666,0.06,1.6840294817240675,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42476434,282,2019-12-03 05:26:42,27.691721666666663,85.32686333333334,0.36,7.912786849107361,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42483635,282,2019-12-03 05:33:40,27.691713333333333,85.32689833333333,0.41,8.654858733268687,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42484657,282,2019-12-03 05:34:39,27.691685,85.32689166666667,0.45,5.550504056528271,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42485170,282,2019-12-03 05:35:09,27.69167833333333,85.32688833333333,0.31,4.741043461963562,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42486197,282,2019-12-03 05:36:08,27.691738333333333,85.32683,0.51,8.070589734082493,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42487301,282,2019-12-03 05:37:08,27.691638333333334,85.32685,0.35,0.9366936616300559,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42488381,282,2019-12-03 05:38:08,27.691703333333333,85.32681666666667,0.11,4.007506773083032,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42494137,282,2019-12-03 05:43:36,27.691725,85.32690833333334,0.22,10.257999518989832,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42494648,282,2019-12-03 05:44:05,27.691738333333333,85.32691833333334,0.23,12.02618842821219,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42495156,282,2019-12-03 05:44:35,27.691711666666667,85.32691666666666,0.07,9.310783907772773,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42496161,282,2019-12-03 05:45:34,27.691711666666667,85.32688833333333,0.61,8.042006930345572,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42497204,282,2019-12-03 05:46:34,27.691755,85.32694666666667,1.35,14.945446940607045,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42497729,282,2019-12-03 05:47:04,27.691771666666668,85.32698833333333,0.4,18.461776934223305,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42504467,282,2019-12-03 05:53:32,27.691783333333333,85.32681,0.26,11.259387236003361,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42504959,282,2019-12-03 05:54:01,27.691796666666665,85.32682166666666,0.45,13.1349096877565,"Kathmandu, Kathmandu 44617, Nepal",27.6916865,85.3267644,,,,44617,Kathmandu-11,,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42509639,282,2019-12-03 05:58:29,27.69238,85.32425333333333,14.83,18.1749655195936,"Babarmahal Stop, Kathmandu, Kathmandu 44617, Nepal",27.692229,85.324324,,Babarmahal Stop,,44617,,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42525256,282,2019-12-03 06:13:23,27.70781333333333,85.32071333333333,0.22,16.32396308613443,"Dynamic Infotech Pvt. Ltd, Kamaladi Marg, Baghbazar, Kathmandu 46000, Nepal",27.7078481,85.32039057052411,,Dynamic Infotech Pvt. Ltd,Kamaladi Marg,46000,Kathmandu-28,Baghbazar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42525748,282,2019-12-03 06:13:52,27.7078,85.32072833333334,0.26,17.814038337276365,"Dynamic Infotech Pvt. Ltd, Kamaladi Marg, Baghbazar, Kathmandu 46000, Nepal",27.7078481,85.32039057052411,,Dynamic Infotech Pvt. Ltd,Kamaladi Marg,46000,Kathmandu-28,Baghbazar,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42526781,282,2019-12-03 06:14:52,27.70781833333333,85.32076,0.74,17.6478311163065,"Kamaladi Marg, Kathmandu, Kathmandu 46000, Nepal",27.707971,85.320809,,,Kamaladi Marg,46000,,,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42530917,282,2019-12-03 06:18:50,27.70778333333333,85.32087666666666,0.06,6.184911548474342,"Nepal Telecommunication Authority, Kathmandu Metropolitan City, Kathmandu 46000, Nepal",27.7078315,85.32095895,,Nepal Telecommunication Authority,,46000,Kathmandu-28,,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42531455,282,2019-12-03 06:19:20,27.707823333333334,85.32085,0.94,8.757113168536971,"Nepal Telecommunication Authority, Kathmandu Metropolitan City, Kathmandu 46000, Nepal",27.7078315,85.32095895,,Nepal Telecommunication Authority,,46000,Kathmandu-28,,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42531974,282,2019-12-03 06:19:49,27.707826666666666,85.32090833333334,1.2,3.0123312618324283,"Nepal Telecommunication Authority, Kathmandu Metropolitan City, Kathmandu 46000, Nepal",27.7078315,85.32095895,,Nepal Telecommunication Authority,,46000,Kathmandu-28,,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42532502,282,2019-12-03 06:20:19,27.70777,85.320915,0.04,3.1621670663425188,"Nepal Telecommunication Authority, Kathmandu Metropolitan City, Kathmandu 46000, Nepal",27.7078315,85.32095895,,Nepal Telecommunication Authority,,46000,Kathmandu-28,,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
42533016,282,2019-12-03 06:20:49,27.707775,85.32090833333334,0.0,3.399126315500288,"Nepal Telecommunication Authority, Kathmandu Metropolitan City, Kathmandu 46000, Nepal",27.7078315,85.32095895,,Nepal Telecommunication Authority,,46000,Kathmandu-28,,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
