original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,name,district,suburb,housenumber,street,postcode,city,county,state,country,country_code,attribution,attribution_license,attribution_url
77841059,267,2019-12-27 05:21:52,27.710246666666663,85.32045166666667,0.08,2.255724491294146,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77841575,267,2019-12-27 05:22:22,27.710276666666665,85.320455,0.07,2.76384976637227,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77842103,267,2019-12-27 05:22:52,27.71028,85.32048,0.05,0.4712273779175386,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77842640,267,2019-12-27 05:23:23,27.710281666666667,85.32048666666667,0.07,0.11872256427902449,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77843162,267,2019-12-27 05:23:52,27.71025833333333,85.32047666666666,0.2,0.19255896510219792,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77843681,267,2019-12-27 05:24:22,27.710228333333333,85.32045166666667,0.11,1.750918403536229,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77844209,267,2019-12-27 05:24:51,27.71022333333333,85.32043833333333,0.11,2.8849274313991153,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77844725,267,2019-12-27 05:25:21,27.71025,85.320445,0.1,2.9833489803268867,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77845270,267,2019-12-27 05:25:51,27.710285,85.320465,0.09,2.0395448546707042,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77845796,267,2019-12-27 05:26:21,27.71028833333333,85.32049,0.07,0.25307733595789456,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77846335,267,2019-12-27 05:26:51,27.71028833333333,85.320475,0.04,1.177565703019043,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77846876,267,2019-12-27 05:27:20,27.710276666666665,85.32048333333333,0.1,0.06152377991446013,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77847420,267,2019-12-27 05:27:50,27.71027,85.320465,0.19,1.62652181304362,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77847954,267,2019-12-27 05:28:20,27.710261666666668,85.32047166666666,0.05,0.7612230287789704,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77848476,267,2019-12-27 05:28:50,27.71025833333333,85.320455,0.01,2.2590438844428427,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77848992,267,2019-12-27 05:29:20,27.710265,85.32044166666667,0.13,3.7142926835919132,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77849515,267,2019-12-27 05:29:49,27.710266666666666,85.32045,0.07,2.9653822400713543,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77850061,267,2019-12-27 05:30:19,27.710265,85.32044333333333,0.03,3.5553323059392166,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77850579,267,2019-12-27 05:30:49,27.710255,85.32044666666667,0.06,2.9620629187738325,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77851108,267,2019-12-27 05:31:18,27.71024333333333,85.32045166666667,0.02,2.1639415773185218,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77851648,267,2019-12-27 05:31:48,27.710236666666667,85.32045,0.03,2.1393361474217736,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77852167,267,2019-12-27 05:32:18,27.710231666666665,85.32045333333333,0.0,1.6837409231036073,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77852700,267,2019-12-27 05:32:48,27.710236666666667,85.32046333333334,0.03,0.8676528700478946,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77853284,267,2019-12-27 05:33:21,27.71025833333333,85.32046166666666,0.01,1.6232023581311594,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77853762,267,2019-12-27 05:33:48,27.710265,85.320455,0.06,2.4426096772412595,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77854287,267,2019-12-27 05:34:17,27.710271666666667,85.32043666666667,0.01,4.374739497487798,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77854841,267,2019-12-27 05:34:47,27.71028,85.32042166666666,0.03,6.034839826676813,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77855378,267,2019-12-27 05:35:17,27.71027833333333,85.320425,0.06,5.671027701978128,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77855900,267,2019-12-27 05:35:46,27.710271666666667,85.32041666666667,0.02,6.282263979606688,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77856434,267,2019-12-27 05:36:16,27.710275,85.32041,0.04,7.009888253301783,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77857045,267,2019-12-27 05:36:46,27.710275,85.32040833333333,0.03,7.168848627348318,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77857604,267,2019-12-27 05:37:16,27.71026833333333,85.32040166666667,0.02,7.621124640460647,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77858150,267,2019-12-27 05:37:46,27.710251666666668,85.32038666666666,0.04,53.514905501668245,"Heavy Help Link Pvt. Ltd, Athak Marga 90, Kathmandu, Kathmandu 66400, Nepal",27.710728,85.320309,Heavy Help Link Pvt. Ltd,,,90,Athak Marga,66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77858688,267,2019-12-27 05:38:16,27.710236666666667,85.32037833333334,0.04,55.05791444772093,"Heavy Help Link Pvt. Ltd., Athak Marg 90, Narayan Chaur, Kathmandu 66400, Nepal",27.71072795,85.3203086,Heavy Help Link Pvt. Ltd.,Kathmandu-01,Narayan Chaur,90,Athak Marg,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77859215,267,2019-12-27 05:38:45,27.71022333333333,85.32039333333333,0.03,7.176859276476672,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77859732,267,2019-12-27 05:39:15,27.710221666666666,85.32039666666667,0.03,6.813046982877365,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77860250,267,2019-12-27 05:39:45,27.71022,85.320415,0.01,5.018590673044368,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77860761,267,2019-12-27 05:40:15,27.71022,85.32040833333333,0.05,5.654432450545556,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77861303,267,2019-12-27 05:40:44,27.710221666666666,85.32040333333333,0.02,6.177205202134208,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77861838,267,2019-12-27 05:41:14,27.710218333333334,85.32040333333333,0.02,6.085422373422085,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77862392,267,2019-12-27 05:41:44,27.710221666666666,85.32041166666667,0.03,5.382402983687836,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77862943,267,2019-12-27 05:42:14,27.71023,85.32042,0.02,4.817057935335291,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77863483,267,2019-12-27 05:42:44,27.710235,85.32043333333333,0.03,3.6830488481511963,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77864026,267,2019-12-27 05:43:15,27.710218333333334,85.32045666666667,0.01,0.9986882623649581,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77864514,267,2019-12-27 05:43:43,27.71020333333333,85.32047166666666,0.08,0.8449792053315565,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77865046,267,2019-12-27 05:44:13,27.710191666666667,85.320485,0.02,2.4379035258003285,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77865573,267,2019-12-27 05:44:43,27.71020833333333,85.32047333333334,0.02,0.8662651099086817,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77866095,267,2019-12-27 05:45:12,27.71021333333333,85.32047666666666,0.05,1.0465114448776005,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77866623,267,2019-12-27 05:45:42,27.71022333333333,85.32047166666666,0.07,0.2942811309931189,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77867142,267,2019-12-27 05:46:12,27.71024,85.32046,0.01,1.277356631563471,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77867650,267,2019-12-27 05:46:42,27.710228333333333,85.32047333333334,0.05,0.31556705515108446,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77868174,267,2019-12-27 05:47:11,27.71021,85.320495,0.07,2.886859261353381,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77868724,267,2019-12-27 05:47:41,27.71021,85.320485,0.13,1.9330966573160089,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77869254,267,2019-12-27 05:48:11,27.710021666666663,85.32041166666667,7.4,0.12457716959069322,"Narayan Chaur, Kathmandu 66400, Nepal",27.709912,85.3203787,,Kathmandu-01,Narayan Chaur,,,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
77869768,267,2019-12-27 05:48:41,27.709971666666668,85.31909333333333,8.02,6.601997902612993,"Rising Mall, Tindhara Sadak, Narayan Chaur, Kathmandu 66400, Nepal",27.70974195,85.31915707249568,Rising Mall,Kathmandu-01,Narayan Chaur,,Tindhara Sadak,66400,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78179010,267,2019-12-27 10:35:07,27.710251666666668,85.31915,6.88,3.739041788540866,"Prithak Marg, Kathmandu, Kathmandu 66400, Nepal",27.710285,85.319145,,,,,Prithak Marg,66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78179559,267,2019-12-27 10:35:37,27.710706666666667,85.31907,0.02,54.395785630372586,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78180135,267,2019-12-27 10:36:09,27.710743333333333,85.31911333333333,0.0,52.44535072099435,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78180620,267,2019-12-27 10:36:36,27.71072333333333,85.31908666666666,0.01,53.316184366525825,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78181390,267,2019-12-27 10:37:18,27.710778333333334,85.31911166666667,0.05,48.94287730714652,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78182621,267,2019-12-27 10:38:22,27.7108,85.31912833333334,0.04,47.71841902227218,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78182622,267,2019-12-27 10:38:22,27.71082,85.31915833333333,0.01,47.57150659275425,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78183779,267,2019-12-27 10:39:26,27.710821666666668,85.31915333333333,0.14,47.12848471464899,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78183780,267,2019-12-27 10:39:26,27.710815,85.319135,0.06,46.68641024453184,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78184239,267,2019-12-27 10:39:51,27.710816666666663,85.31912666666666,0.01,46.07497187767351,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78185409,267,2019-12-27 10:40:55,27.710786666666667,85.31910333333333,0.07,47.73383011567267,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78185410,267,2019-12-27 10:40:55,27.710798333333333,85.31909333333333,0.01,46.12239419619146,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78203679,267,2019-12-27 10:57:39,27.710746666666665,85.31910333333333,0.09,51.66780215626679,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78203750,267,2019-12-27 10:57:43,27.710743333333333,85.31911166666667,0.03,52.369999646192014,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78203754,267,2019-12-27 10:57:43,27.710765,85.319105,0.04,49.93046159183264,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
78203757,267,2019-12-27 10:57:44,27.710791666666665,85.319115,0.06,47.82208702404037,"Iran Embassy (Iranian Honorary Consulate), Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136 136, Kathmandu, Kathmandu 66400, Nepal",27.711162,85.318868,Iran Embassy (Iranian Honorary Consulate),,,136,"Yak and Yeti Road, Durbat Marg, House No 136, Katmandu, Nepal, 136",66400,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
