original_id,original_deviceid,original_servertime,original_latitude,original_longitude,original_speed,distance,formatted,lat,lon,name,housenumber,street,district,suburb,postcode,city,county,state,country,country_code,attribution,attribution_license,attribution_url
55391496,1157,2019-12-12 07:04:31,27.687851666666667,85.33728166666667,6.02,18.192208042045724,"Madan Bhandari Path, Kathmandu, Kathmandu 44617, Nepal",27.68795,85.337134,,,Madan Bhandari Path,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55392088,1157,2019-12-12 07:05:05,27.68834,85.33563333333333,5.09,2.575545461164911,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Kathmandu-31,Minbhawan,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55392716,1157,2019-12-12 07:05:41,27.690086666666662,85.33587666666666,9.01,22.26899887843787,"ChhakkuBakku Park, Naya Baneshwar Sadak New Baneshwor, Kathmandu, Kathmandu 44617, Nepal",27.689996,85.335675,ChhakkuBakku Park,New Baneshwor,Naya Baneshwar Sadak,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55393057,1157,2019-12-12 07:06:01,27.691686666666666,85.33619833333333,12.86,21.818419914749143,"Jyoti Bikash Bank Ltd, Devkota Sadak, Kathmandu, Kathmandu 00446, Nepal",27.691569,85.336021,Jyoti Bikash Bank Ltd,,Devkota Sadak,,,00446,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55393563,1157,2019-12-12 07:06:31,27.692311666666665,85.33612333333333,4.19,7.151801363444274,"Eyeplex Mall Bus Stop, Devkota Sadak, Buddha Nagar, Kathmandu 00446, Nepal",27.6922923,85.3361926,Eyeplex Mall Bus Stop,,Devkota Sadak,Kathmandu-10,Buddha Nagar,00446,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55394071,1157,2019-12-12 07:07:00,27.692516666666663,85.33598833333333,0.45,0,"Ministry of Labour, Employment and Social Security, Kathmandu Metropolitan City, Kathmandu 00446, Nepal",27.69250065,85.33590796456465,"Ministry of Labour, Employment and Social Security",,,Kathmandu-10,,00446,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55394594,1157,2019-12-12 07:07:30,27.692521666666668,85.33595333333334,0.56,0,"Ministry of Labour, Employment and Social Security, Kathmandu Metropolitan City, Kathmandu 00446, Nepal",27.69250065,85.33590796456465,"Ministry of Labour, Employment and Social Security",,,Kathmandu-10,,00446,Kathmandu Metropolitan City,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55395105,1157,2019-12-12 07:08:00,27.69251833333333,85.33614666666666,4.86,2.353235178492166,"Okharbot Marg, Buddha Nagar, Kathmandu 44617, Nepal",27.6919086,85.3350365,Okharbot Marg,,Okharbot Marg,Kathmandu-10,Buddha Nagar,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55396188,1157,2019-12-12 07:09:00,27.69057,85.33602,12.85,7.530559673833055,"पुरानो बानेश्वर सडक, Kathmandu, Kathmandu 44617, Nepal",27.690622,85.335971,,,पुरानो बानेश्वर सडक,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55396711,1157,2019-12-12 07:09:29,27.688593333333333,85.335645,0.83,18.758931094536376,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55397217,1157,2019-12-12 07:09:59,27.68858,85.33567,0.23,21.617444828307526,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55397743,1157,2019-12-12 07:10:29,27.688596666666665,85.33561333333333,0.22,15.802212384196302,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55398271,1157,2019-12-12 07:10:59,27.688596666666665,85.33556333333334,0.2,11.701633807254652,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55398781,1157,2019-12-12 07:11:28,27.68859,85.33557666666667,0.13,13.187633815383286,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55399291,1157,2019-12-12 07:11:58,27.68857833333333,85.335635,0.07,18.663272156206524,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55399800,1157,2019-12-12 07:12:28,27.688583333333334,85.33561333333333,0.45,16.556234950216336,"Binayak aankha clinic, Kathmandu, Kathmandu 44617, Nepal",27.688664,85.335472,Binayak aankha clinic,,,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55400333,1157,2019-12-12 07:12:58,27.68820833333333,85.33536333333333,4.77,3.4287558447307402,"Minbhawan, Kathmandu 44617, Nepal",27.6880487,85.3359171,,,,Kathmandu-31,Minbhawan,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55400863,1157,2019-12-12 07:13:28,27.68854333333333,85.33378166666667,8.95,2.9878267989096123,"Minbhawan, Kathmandu 44617, Nepal",27.6880487,85.3359171,,,,Kathmandu-31,Minbhawan,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55401483,1157,2019-12-12 07:14:00,27.68891,85.332025,13.12,0.7525429557691137,"Minbhawan, Kathmandu 44617, Nepal",27.6880487,85.3359171,,,,Kathmandu-31,Minbhawan,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55401959,1157,2019-12-12 07:14:27,27.68845333333333,85.33105166666667,9.24,3.4045132138178373,"Kantipur International College (Kantipur Hotel Management College), Shram Marg, Buddha Nagar, Kathmandu 44617, Nepal",27.688324700000003,85.3313256768572,Kantipur International College (Kantipur Hotel Management College),,Shram Marg,Kathmandu-10,Buddha Nagar,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55402476,1157,2019-12-12 07:14:57,27.687785,85.33062833333334,11.1,43.86727343834942,"Buddhanager meat shop, Bhawana Marga 557, Kathmandu, Kathmandu 44700, Nepal",27.687492,85.33033,Buddhanager meat shop,557,Bhawana Marga,,,44700,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55444175,1157,2019-12-12 07:54:40,27.687786666666668,85.33540333333333,0.34,21.66418975331008,"Provident Merchant Banking Limited प्रोभिडेन्ट मर्चेन्ट बैंकिङ्ग लिमिटेड, Sankhamul Marg 31, Kathmandu, Kathmandu 44617, Nepal",27.687949,85.335525,Provident Merchant Banking Limited प्रोभिडेन्ट मर्चेन्ट बैंकिङ्ग लिमिटेड,31,Sankhamul Marg,,,44617,Kathmandu,Kathmandu,Three,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55444719,1157,2019-12-12 07:55:10,27.687853333333333,85.33544666666667,1.07,1.652116715524332,"New Baneshwar Department Store, Sankhamul Marg, Shankhamul, Kathmandu 44617, Nepal",27.687884150000002,85.33556535139367,New Baneshwar Department Store,,Sankhamul Marg,Kathmandu-31,Shankhamul,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55445234,1157,2019-12-12 07:55:40,27.68792,85.33545166666667,0.54,3.179263430973105,"New Baneshwar Department Store, Sankhamul Marg, Shankhamul, Kathmandu 44617, Nepal",27.687884150000002,85.33556535139367,New Baneshwar Department Store,,Sankhamul Marg,Kathmandu-31,Shankhamul,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55445758,1157,2019-12-12 07:56:09,27.68790333333333,85.33546333333334,0.46,1.5728903605136466,"New Baneshwar Department Store, Sankhamul Marg, Shankhamul, Kathmandu 44617, Nepal",27.687884150000002,85.33556535139367,New Baneshwar Department Store,,Sankhamul Marg,Kathmandu-31,Shankhamul,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55446311,1157,2019-12-12 07:56:39,27.687926666666662,85.33544166666667,0.38,4.327448204243023,"New Baneshwar Department Store, Sankhamul Marg, Shankhamul, Kathmandu 44617, Nepal",27.687884150000002,85.33556535139367,New Baneshwar Department Store,,Sankhamul Marg,Kathmandu-31,Shankhamul,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
55446889,1157,2019-12-12 07:57:09,27.68835,85.33553166666667,13.09,3.868788357820908,"Minbhawan, Kathmandu 44617, Nepal",27.688044,85.3371095,,,,Kathmandu-31,Minbhawan,44617,Kathmandu,Kathmandu,Bagmati Province,Nepal,np,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
