id,deviceid,servertime,latitude,longitude,speed
68207533,274,2019-12-20 18:10:41,27.69181,85.32705,0.03
68208029,274,2019-12-20 18:11:10,27.691831666666666,85.32704,0.05
68208524,274,2019-12-20 18:11:40,27.69183,85.32704666666666,0.01
68209020,274,2019-12-20 18:12:10,27.69185833333333,85.32704166666667,0.03
68209512,274,2019-12-20 18:12:40,27.69181833333333,85.32703333333333,0.2
68209998,274,2019-12-20 18:13:09,27.691846666666667,85.32705333333334,0.08
68210493,274,2019-12-20 18:13:39,27.69185166666667,85.32704666666666,0.07
68210982,274,2019-12-20 18:14:09,27.691831666666666,85.32702666666667,0.06
68211477,274,2019-12-20 18:14:39,27.69182,85.32702333333333,0.04
68211992,274,2019-12-20 18:15:09,27.691816666666668,85.32701833333333,0.02
68212478,274,2019-12-20 18:15:38,27.691815,85.32702833333333,0.02
68212971,274,2019-12-20 18:16:08,27.691766666666663,85.32700333333334,0.02
68213472,274,2019-12-20 18:16:38,27.69175333333333,85.32698166666667,0.05
68213965,274,2019-12-20 18:17:08,27.69174,85.32696333333334,0.14
68214455,274,2019-12-20 18:17:38,27.69175333333333,85.326985,0.09
68214952,274,2019-12-20 18:18:07,27.69175333333333,85.32699166666667,0.05
68215457,274,2019-12-20 18:18:37,27.691766666666663,85.327015,1.1
68215960,274,2019-12-20 18:19:07,27.6918,85.327,0.29
68216467,274,2019-12-20 18:19:37,27.69182,85.32702,0.36
68216968,274,2019-12-20 18:20:06,27.69188833333333,85.32709833333334,0.17
68217460,274,2019-12-20 18:20:36,27.69184,85.32711333333333,0.15
68217956,274,2019-12-20 18:21:06,27.691803333333333,85.32708666666667,0.07
68218459,274,2019-12-20 18:21:36,27.69182333333333,85.32707833333333,0.06
68218957,274,2019-12-20 18:22:06,27.69184,85.32708,0.01
68219445,274,2019-12-20 18:22:35,27.69183333333333,85.32708166666667,0.09
68219942,274,2019-12-20 18:23:05,27.691826666666667,85.3271,0.01
68220430,274,2019-12-20 18:23:35,27.691825,85.32708833333334,0.14
68220930,274,2019-12-20 18:24:05,27.691765,85.32713,0.59
68221412,274,2019-12-20 18:24:35,27.69179,85.32712666666667,0.04
68221918,274,2019-12-20 18:25:05,27.69182333333333,85.32710666666667,0.03
68222404,274,2019-12-20 18:25:34,27.691793333333333,85.32713166666667,0.01
68222895,274,2019-12-20 18:26:04,27.691803333333333,85.32713333333334,0.02
68223387,274,2019-12-20 18:26:34,27.69181333333333,85.32715,0.19
68223904,274,2019-12-20 18:27:04,27.691828333333333,85.32713833333334,0.03
68224391,274,2019-12-20 18:27:33,27.691826666666667,85.327135,1.17
68224880,274,2019-12-20 18:28:03,27.691795,85.32717666666667,0.58
68225373,274,2019-12-20 18:28:33,27.691835,85.32715333333333,0.06
68225859,274,2019-12-20 18:29:03,27.69186833333333,85.32713,0.73
68226384,274,2019-12-20 18:29:32,27.691905,85.327105,0.18
68226940,274,2019-12-20 18:30:02,27.69188,85.32706166666667,0.56
68227488,274,2019-12-20 18:30:32,27.691871666666668,85.32707166666667,0.03
68228021,274,2019-12-20 18:31:02,27.691825,85.32710166666666,0.22
68228528,274,2019-12-20 18:31:32,27.69181333333333,85.32712333333333,0.2
68229025,274,2019-12-20 18:32:01,27.69185166666667,85.32708333333333,0.5
68229521,274,2019-12-20 18:32:31,27.691861666666668,85.32713333333334,0.02
68230020,274,2019-12-20 18:33:01,27.691876666666666,85.32714333333334,0.1
68230518,274,2019-12-20 18:33:31,27.691895,85.32713,0.05
68231017,274,2019-12-20 18:34:01,27.69192,85.32712666666667,0.04
68231517,274,2019-12-20 18:34:30,27.691921666666666,85.32712166666667,0.04
68232029,274,2019-12-20 18:35:01,27.691911666666662,85.32711333333333,0.05
68232522,274,2019-12-20 18:35:30,27.691905,85.32710166666666,0.15
68233014,274,2019-12-20 18:36:00,27.691873333333334,85.32711833333333,0.1
68233510,274,2019-12-20 18:36:29,27.691845,85.32711333333333,0.06
68234003,274,2019-12-20 18:36:59,27.691841666666665,85.327095,0.09
68234493,274,2019-12-20 18:37:29,27.691836666666667,85.32707833333333,0.08
68234983,274,2019-12-20 18:37:59,27.69183,85.32707666666667,0.12
68235474,274,2019-12-20 18:38:29,27.69182333333333,85.32707666666667,0.07
68235970,274,2019-12-20 18:38:58,27.69181833333333,85.32708833333334,0.05
68236477,274,2019-12-20 18:39:28,27.691826666666667,85.327085,0.03
68236970,274,2019-12-20 18:39:58,27.691826666666667,85.32708,0.09
68237461,274,2019-12-20 18:40:28,27.691838333333333,85.32706666666667,0.06
68237953,274,2019-12-20 18:40:57,27.69182,85.32707333333333,0.04
68238442,274,2019-12-20 18:41:27,27.69182333333333,85.327085,0.04
68238935,274,2019-12-20 18:41:57,27.691865,85.32708166666667,0.15
68239437,274,2019-12-20 18:42:27,27.69185333333333,85.32708,0.02
68239936,274,2019-12-20 18:42:57,27.69182333333333,85.32708166666667,0.01
68240429,274,2019-12-20 18:43:26,27.69183,85.327085,0.05
68240932,274,2019-12-20 18:43:56,27.691816666666668,85.32709,0.11
68241424,274,2019-12-20 18:44:26,27.69182,85.327065,0.06
68241917,274,2019-12-20 18:44:56,27.691845,85.32706333333333,0.03
68242409,274,2019-12-20 18:45:25,27.69183,85.32706166666667,0.04
68242905,274,2019-12-20 18:45:55,27.69182333333333,85.32709,0.04
68243400,274,2019-12-20 18:46:25,27.691791666666667,85.32710166666666,0.14
68243888,274,2019-12-20 18:46:55,27.691801666666667,85.327085,0.07
68244382,274,2019-12-20 18:47:25,27.69179,85.32708833333334,0.02
68244890,274,2019-12-20 18:47:54,27.691736666666667,85.32710166666666,0.19
68245397,274,2019-12-20 18:48:24,27.691755,85.32708166666667,0.15
68245960,274,2019-12-20 18:48:58,27.691765,85.32708,0.11
68246385,274,2019-12-20 18:49:24,27.691761666666668,85.32707666666667,0.07
68246874,274,2019-12-20 18:49:54,27.69178,85.327075,0.08
68247370,274,2019-12-20 18:50:23,27.69182333333333,85.32704166666667,0.04
68247863,274,2019-12-20 18:50:53,27.69183,85.32702666666667,0.27
68248352,274,2019-12-20 18:51:23,27.691836666666667,85.32701333333333,0.14
68248837,274,2019-12-20 18:51:53,27.691846666666667,85.327015,0.26
68249324,274,2019-12-20 18:52:23,27.69181833333333,85.32703833333333,0.14
68249814,274,2019-12-20 18:52:52,27.691826666666667,85.32703833333333,0.03
68250303,274,2019-12-20 18:53:22,27.691835,85.32702833333333,0.1
68250798,274,2019-12-20 18:53:52,27.69183,85.32701666666667,0.23
68251353,274,2019-12-20 18:54:26,27.69187833333333,85.32698666666667,0.01
68251783,274,2019-12-20 18:54:52,27.691935,85.326945,0.05
68252255,274,2019-12-20 18:55:21,27.691873333333334,85.32698333333333,0.09
68252755,274,2019-12-20 18:55:51,27.69185166666667,85.327,0.23
68253240,274,2019-12-20 18:56:21,27.691866666666662,85.32700666666666,0.02
68253756,274,2019-12-20 18:56:51,27.691893333333333,85.32701333333333,0.08
68254286,274,2019-12-20 18:57:20,27.69190833333333,85.32702833333333,0.06
68254789,274,2019-12-20 18:57:50,27.69193,85.32701166666666,0.13
68255308,274,2019-12-20 18:58:20,27.691865,85.32704833333334,0.12
68255844,274,2019-12-20 18:58:50,27.69185833333333,85.327055,0.09
68256381,274,2019-12-20 18:59:20,27.691895,85.32704166666667,0.24
68256877,274,2019-12-20 18:59:49,27.691821666666662,85.32707,0.26
68257368,274,2019-12-20 19:00:19,27.691825,85.32705166666666,0.19
68257891,274,2019-12-20 19:00:49,27.69181,85.32707,0.03
68258398,274,2019-12-20 19:01:19,27.691786666666665,85.32707833333333,0.08
68258896,274,2019-12-20 19:01:48,27.69182333333333,85.32706333333333,0.06
68259428,274,2019-12-20 19:02:18,27.691795,85.32706166666667,0.13
68259929,274,2019-12-20 19:02:48,27.691803333333333,85.32703833333333,0.18
68260425,274,2019-12-20 19:03:18,27.691803333333333,85.32703166666667,0.08
68260918,274,2019-12-20 19:03:48,27.691755,85.32705666666666,0.1
68261420,274,2019-12-20 19:04:17,27.691795,85.32705833333333,0.05
68261940,274,2019-12-20 19:04:48,27.691866666666662,85.32702,0.12
68262427,274,2019-12-20 19:05:17,27.691781666666667,85.32703833333333,0.04
68262933,274,2019-12-20 19:05:47,27.6918,85.32705166666666,0.05
68263425,274,2019-12-20 19:06:16,27.691866666666662,85.32703666666667,0.08
68263919,274,2019-12-20 19:06:46,27.691921666666666,85.32703833333333,0.1
68264408,274,2019-12-20 19:07:16,27.691873333333334,85.327045,0.09
68264901,274,2019-12-20 19:07:46,27.691841666666665,85.32703333333333,0.1
68265405,274,2019-12-20 19:08:16,27.691816666666668,85.32702666666667,0.06
68265907,274,2019-12-20 19:08:45,27.691826666666667,85.32700666666666,0.01
