id,deviceid,servertime,latitude,longitude,speed
82545032,296,2019-12-30 09:22:30,27.69186833333333,85.327055,0.06
82545588,296,2019-12-30 09:23:02,27.691866666666662,85.32703333333333,0.03
82546072,296,2019-12-30 09:23:30,27.691873333333334,85.32703833333333,0.02
82546621,296,2019-12-30 09:24:00,27.69185166666667,85.32705,0.02
82547163,296,2019-12-30 09:24:29,27.691841666666665,85.32706166666667,0.04
82547703,296,2019-12-30 09:24:59,27.69185333333333,85.32704833333334,0.03
82548243,296,2019-12-30 09:25:29,27.69185166666667,85.32703666666667,0.06
82548762,296,2019-12-30 09:25:59,27.691848333333333,85.32704166666667,0.07
82549293,296,2019-12-30 09:26:28,27.69186333333333,85.32703833333333,0.1
82549809,296,2019-12-30 09:26:58,27.691815,85.32704166666667,0.08
82550331,296,2019-12-30 09:27:28,27.69180666666667,85.32703166666667,0.02
82550842,296,2019-12-30 09:27:58,27.691821666666662,85.32701833333333,0.14
82551369,296,2019-12-30 09:28:28,27.69182333333333,85.32705333333334,0.09
82551913,296,2019-12-30 09:28:57,27.69182,85.327035,0.05
82552435,296,2019-12-30 09:29:27,27.69184333333333,85.32703333333333,0.08
82552973,296,2019-12-30 09:29:57,27.691805,85.32702333333333,0.67
82553525,296,2019-12-30 09:30:27,27.691801666666667,85.327005,0.11
82554034,296,2019-12-30 09:30:57,27.691835,85.32700833333334,0.01
82554568,296,2019-12-30 09:31:26,27.691825,85.32702166666667,0.06
82555103,296,2019-12-30 09:31:56,27.691825,85.32701666666667,0.1
82555615,296,2019-12-30 09:32:26,27.69184333333333,85.32700666666666,0.05
82556192,296,2019-12-30 09:32:57,27.691828333333333,85.32701166666666,0.03
82556679,296,2019-12-30 09:33:25,27.69183333333333,85.32703333333333,0.04
82557185,296,2019-12-30 09:33:55,27.691835,85.32703666666667,0.03
82557719,296,2019-12-30 09:34:25,27.691828333333333,85.32702833333333,0.04
82558262,296,2019-12-30 09:34:55,27.69183333333333,85.32702166666667,0.06
82558831,296,2019-12-30 09:35:25,27.69184,85.32703333333333,0.05
82559381,296,2019-12-30 09:35:54,27.691828333333333,85.32703166666667,0.25
82559926,296,2019-12-30 09:36:24,27.691841666666665,85.32703166666667,0.04
82560487,296,2019-12-30 09:36:54,27.69185833333333,85.32705833333333,0.22
82561039,296,2019-12-30 09:37:24,27.691856666666663,85.32706333333333,0.07
82561565,296,2019-12-30 09:37:54,27.69185,85.32705666666666,0.07
82562101,296,2019-12-30 09:38:23,27.691828333333333,85.327035,0.03
82562620,296,2019-12-30 09:38:53,27.691836666666667,85.32705,0.04
82563192,296,2019-12-30 09:39:25,27.691841666666665,85.32704666666666,0.04
82563681,296,2019-12-30 09:39:53,27.69184333333333,85.32703333333333,0.06
82564289,296,2019-12-30 09:40:27,27.69183333333333,85.32701,0.01
82564750,296,2019-12-30 09:40:52,27.69183333333333,85.32701166666666,0.01
82565269,296,2019-12-30 09:41:22,27.69183333333333,85.32701333333333,0.17
82565799,296,2019-12-30 09:41:52,27.691838333333333,85.327,0.04
82566323,296,2019-12-30 09:42:22,27.69182333333333,85.32701166666666,0.02
82566854,296,2019-12-30 09:42:52,27.691815,85.32701833333333,0.03
82567378,296,2019-12-30 09:43:21,27.691835,85.327015,0.04
82567904,296,2019-12-30 09:43:51,27.691835,85.32702833333333,0.19
82568437,296,2019-12-30 09:44:21,27.69180833333333,85.32701166666666,0.1
82568989,296,2019-12-30 09:44:51,27.69178833333333,85.32701833333333,0.23
82569541,296,2019-12-30 09:45:20,27.691765,85.32701166666666,0.22
82570108,296,2019-12-30 09:45:50,27.69179,85.32700666666666,0.05
82570643,296,2019-12-30 09:46:20,27.69181833333333,85.32700166666666,0.04
82571164,296,2019-12-30 09:46:50,27.691838333333333,85.32699833333334,0.06
82571699,296,2019-12-30 09:47:20,27.691845,85.32699833333334,0.04
82572266,296,2019-12-30 09:47:49,27.691835,85.32702333333333,0.06
82572818,296,2019-12-30 09:48:19,27.691825,85.32705666666666,0.05
82573385,296,2019-12-30 09:48:49,27.69182333333333,85.32706833333333,0.03
82573916,296,2019-12-30 09:49:19,27.691825,85.32707166666667,0.09
82574450,296,2019-12-30 09:49:48,27.69183333333333,85.32706666666667,0.08
82574971,296,2019-12-30 09:50:18,27.691836666666667,85.32707166666667,0.06
82575507,296,2019-12-30 09:50:48,27.69184333333333,85.32704833333334,0.05
82576039,296,2019-12-30 09:51:18,27.691836666666667,85.32705166666666,0.07
82576581,296,2019-12-30 09:51:48,27.691846666666667,85.32705833333333,0.06
82577115,296,2019-12-30 09:52:17,27.691845,85.32706333333333,0.02
82577707,296,2019-12-30 09:52:48,27.69185,85.32705,0.03
82578239,296,2019-12-30 09:53:17,27.69185,85.327035,4.94
82578809,296,2019-12-30 09:53:47,27.69185,85.32706333333333,0.06
82579339,296,2019-12-30 09:54:17,27.69185833333333,85.32707166666667,0.0
82579868,296,2019-12-30 09:54:46,27.691855,85.327045,0.11
82580421,296,2019-12-30 09:55:16,27.691861666666668,85.327055,0.03
82580979,296,2019-12-30 09:55:46,27.69184333333333,85.327055,0.09
82581535,296,2019-12-30 09:56:16,27.691856666666663,85.32705,0.05
82582076,296,2019-12-30 09:56:45,27.69185333333333,85.327045,0.08
82582618,296,2019-12-30 09:57:16,27.69186333333333,85.32705166666666,0.03
82583139,296,2019-12-30 09:57:45,27.69185,85.32706833333333,0.06
82583673,296,2019-12-30 09:58:15,27.69185333333333,85.32706,0.11
82584211,296,2019-12-30 09:58:45,27.691855,85.32705,0.07
82584733,296,2019-12-30 09:59:15,27.691845,85.32704833333334,0.08
82585262,296,2019-12-30 09:59:44,27.691835,85.32709333333334,0.18
82585792,296,2019-12-30 10:00:14,27.691828333333333,85.32707666666667,0.09
82586331,296,2019-12-30 10:00:44,27.69184333333333,85.327095,0.02
82586868,296,2019-12-30 10:01:14,27.691815,85.32706833333333,0.04
82587399,296,2019-12-30 10:01:43,27.691825,85.32708166666667,0.02
82587963,296,2019-12-30 10:02:13,27.691825,85.32706333333333,0.07
82588505,296,2019-12-30 10:02:44,27.69179833333333,85.32708333333333,0.08
82589022,296,2019-12-30 10:03:13,27.691811666666663,85.32710333333333,0.15
82589537,296,2019-12-30 10:03:43,27.691825,85.327105,0.13
82590067,296,2019-12-30 10:04:12,27.691873333333334,85.32712833333333,0.22
82590588,296,2019-12-30 10:04:42,27.69185333333333,85.327155,0.06
82591106,296,2019-12-30 10:05:12,27.691883333333333,85.32717,0.14
82591641,296,2019-12-30 10:05:42,27.69186833333333,85.32716166666667,0.08
82592161,296,2019-12-30 10:06:11,27.691866666666662,85.32716333333333,0.07
82592677,296,2019-12-30 10:06:41,27.691873333333334,85.32718,0.05
82593219,296,2019-12-30 10:07:11,27.691841666666665,85.32716666666667,0.01
82593754,296,2019-12-30 10:07:41,27.691865,85.32716,0.12
82594331,296,2019-12-30 10:08:11,27.691865,85.32713166666667,0.07
82594865,296,2019-12-30 10:08:40,27.69188833333333,85.32713,0.02
82595399,296,2019-12-30 10:09:10,27.69190333333333,85.32712666666667,0.05
82595928,296,2019-12-30 10:09:40,27.69189,85.32712,0.11
82596459,296,2019-12-30 10:10:10,27.69188,85.32707666666667,0.2
82596977,296,2019-12-30 10:10:39,27.691885,85.32704333333334,0.05
82597512,296,2019-12-30 10:11:09,27.691855,85.32701,0.15
82598043,296,2019-12-30 10:11:39,27.6919,85.32704666666666,0.05
82598561,296,2019-12-30 10:12:09,27.691861666666668,85.32704666666666,0.05
82599104,296,2019-12-30 10:12:39,27.691841666666665,85.32705,0.03
82599637,296,2019-12-30 10:13:08,27.691845,85.32710333333333,0.16
82600183,296,2019-12-30 10:13:38,27.691836666666667,85.32709333333334,0.06
82600754,296,2019-12-30 10:14:08,27.691836666666667,85.32705833333333,0.05
82601344,296,2019-12-30 10:14:38,27.691865,85.327035,0.08
82601905,296,2019-12-30 10:15:09,27.69185,85.32703833333333,0.06
82602426,296,2019-12-30 10:15:37,27.691886666666665,85.32719166666666,0.19
82602945,296,2019-12-30 10:16:07,27.69187833333333,85.32721,0.09
82603490,296,2019-12-30 10:16:37,27.69188,85.32714833333333,0.08
82604073,296,2019-12-30 10:17:07,27.691871666666668,85.327105,0.09
82604598,296,2019-12-30 10:17:36,27.69186333333333,85.32716166666667,0.09
82605127,296,2019-12-30 10:18:06,27.69187833333333,85.32721833333333,0.07
82605675,296,2019-12-30 10:18:36,27.691861666666668,85.32717,0.16
82606234,296,2019-12-30 10:19:06,27.69185166666667,85.32716166666667,0.08
82606770,296,2019-12-30 10:19:36,27.691821666666662,85.32711,0.04
82607326,296,2019-12-30 10:20:05,27.691846666666667,85.32708666666667,0.09
82607863,296,2019-12-30 10:20:35,27.69186333333333,85.327075,0.07
82608411,296,2019-12-30 10:21:05,27.691856666666663,85.327045,0.06
82608963,296,2019-12-30 10:21:35,27.691845,85.32705166666666,0.06
82609523,296,2019-12-30 10:22:05,27.691831666666666,85.32703333333333,0.02
82610094,296,2019-12-30 10:22:35,27.69179833333333,85.32702166666667,0.03
82610612,296,2019-12-30 10:23:04,27.691803333333333,85.32702,0.03
82611161,296,2019-12-30 10:23:34,27.69182333333333,85.32703833333333,0.07
82611696,296,2019-12-30 10:24:04,27.69185166666667,85.32705,0.02
82612215,296,2019-12-30 10:24:33,27.691825,85.32704333333334,0.03
82612744,296,2019-12-30 10:25:03,27.691845,85.32706166666667,0.1
82613269,296,2019-12-30 10:25:33,27.691828333333333,85.32707,0.16
82613816,296,2019-12-30 10:26:03,27.69183,85.32708833333334,0.25
82614344,296,2019-12-30 10:26:33,27.691836666666667,85.32712333333333,0.05
82614873,296,2019-12-30 10:27:02,27.691841666666665,85.32714333333334,0.05
82615446,296,2019-12-30 10:27:32,27.691836666666667,85.32714833333333,0.13
82615985,296,2019-12-30 10:28:02,27.69184,85.32713666666666,0.04
82616539,296,2019-12-30 10:28:32,27.691845,85.32711666666667,0.04
82617076,296,2019-12-30 10:29:02,27.691841666666665,85.32708,0.09
82617609,296,2019-12-30 10:29:31,27.691831666666666,85.32705166666666,0.02
82618148,296,2019-12-30 10:30:01,27.691846666666667,85.32706333333333,0.06
82618704,296,2019-12-30 10:30:31,27.691838333333333,85.32704833333334,0.17
82619264,296,2019-12-30 10:31:01,27.691845,85.327055,0.14
82619804,296,2019-12-30 10:31:30,27.69185833333333,85.32705166666666,0.03
82620338,296,2019-12-30 10:32:00,27.691883333333333,85.32706166666667,0.07
82620893,296,2019-12-30 10:32:31,27.69190333333333,85.32707833333333,0.09
82621444,296,2019-12-30 10:33:00,27.69188833333333,85.32707833333333,0.01
82621997,296,2019-12-30 10:33:30,27.69189666666667,85.32706333333333,0.1
82622577,296,2019-12-30 10:33:59,27.691891666666667,85.32706833333333,0.01
