id,deviceid,servertime,latitude,longitude,speed
51423381,840,2019/12/09 13:18:01,27.6888183333333,85.333345,0.12
63280652,415,2019/12/17 11:42:02,27.68883,85.333326,10.7991
70486684,184,2019/12/22 07:24:12,27.6888316666667,85.3333183333333,12.6
64402054,383,2019/12/18 05:44:13,27.6886683333333,85.3333266666667,14.14
51380563,636,2019/12/09 12:35:48,27.6887483333333,85.3333316666667,1.66
60080649,896,2019/12/15 10:05:34,27.6887266666667,85.33331,16.41
51216623,94,2019/12/09 09:58:39,27.6887433333333,85.3333083333333,25.1
58485123,947,2019/12/14 08:38:46,27.68864,85.333315,10.27
60258452,947,2019/12/15 12:44:41,27.6886916666667,85.33331,5.06
43975197,381,2019/12/04 08:54:53,27.6887516666667,85.333325,16.36
73766669,383,2019/12/24 11:21:40,27.6887833333333,85.3333383333333,3.47
77975385,829,2019/12/27 07:28:15,27.688785,85.3333083333333,9.69
55684885,840,2019/12/12 11:41:26,27.6888033333333,85.333345,7.73
71921288,928,2019/12/23 06:18:42,27.6887916666667,85.3333383333333,0.04
77939247,929,2019/12/27 06:54:02,27.6888133333333,85.3333166666667,3.86
50979531,313,2019/12/09 06:09:56,27.6886366666667,85.33393,7.48
55336917,560,2019/12/12 06:12:34,27.6886383333333,85.3339483333333,19.67
49536824,266,2019/12/08 06:06:50,27.6886383333333,85.3339433333333,4.22
61341725,576,2019/12/16 05:41:53,27.688645,85.3339466666667,0.17
61342936,576,2019/12/16 05:42:57,27.6886483333333,85.3339316666667,0.14
61344136,576,2019/12/16 05:44:02,27.68865,85.333945,0.08
61342935,576,2019/12/16 05:42:57,27.6886616666667,85.3339316666667,0.1
78258557,840,2019/12/27 11:47:44,27.68867,85.33395,1.17
67901880,840,2019/12/20 13:13:38,27.6886266666667,85.333965,1.11
82837145,875,2019/12/30 13:55:25,27.688625,85.3339533333333,26.82
77972702,829,2019/12/27 07:25:42,27.6886266666667,85.3338983333333,0.13
52720009,313,2019/12/10 10:53:03,27.6886383333333,85.3339016666667,1.57
39889632,843,2019/12/01 10:55:08,27.6886433333333,85.3339016666667,1.18
45259289,875,2019/12/05 06:13:56,27.6886416666667,85.3339033333333,10.66
72064190,383,2019/12/23 08:20:46,27.6886483333333,85.3339183333333,0.06
42520944,576,2019/12/03 06:09:14,27.6886433333333,85.3339216666667,0.29
52507789,1079,2019/12/10 07:30:19,27.68866,85.3339133333333,0.73
71930622,177,2019/12/23 06:27:20,27.68862,85.3338583333333,0.55
77971585,829,2019/12/27 07:24:42,27.68863,85.3338483333333,0.63
81360267,1155,2019/12/29 14:12:43,27.6886366666667,85.3338516666667,22.23
77972164,829,2019/12/27 07:25:12,27.6886383333333,85.33385,0.1
44094940,383,2019/12/04 10:47:50,27.68865,85.33386,2.82
71927663,928,2019/12/23 06:24:36,27.6886933333333,85.3338016666667,0.02
71922820,928,2019/12/23 06:20:08,27.6886933333333,85.33382,0.02
51423739,840,2019/12/09 13:18:22,27.6886983333333,85.3337983333333,7.21
71923339,928,2019/12/23 06:20:38,27.6886983333333,85.333805,0.04
71927153,928,2019/12/23 06:24:09,27.6887,85.3338166666667,0.31
71923885,928,2019/12/23 06:21:08,27.6887016666667,85.3337983333333,0.19
71924414,928,2019/12/23 06:21:38,27.6887016666667,85.33381,0.17
82392859,1155,2019/12/30 06:58:50,27.6887066666667,85.333815,3.1
73882179,181,2019/12/24 13:09:54,27.6887083333333,85.333815,0.38
71925484,928,2019/12/23 06:22:37,27.68871,85.3337916666667,0.1
47319638,843,2019/12/06 16:16:01,27.688705,85.3338016666667,20.97
72038228,194,2019/12/23 07:56:09,27.6886916666667,85.3338733333333,0.15
73363616,268,2019/12/24 05:06:53,27.688695,85.3338816666667,12
72088600,1168,2019/12/23 08:43:55,27.6886916666667,85.3338866666667,0.02
